PTHA,PSTA,PLEB,PREB,PKAC,PACC,PHED,PSPD,PPOE,PBRE,PEYE,PFSH,PLSH,PMSH,PRSH,PSSH,RATH,PCTH,PAGI,PSKI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PHCL,SPSL,HELM,PHAN,PLHN,PRHN,PSLO,PTTO,PLFP,PTHP,PJMP,PCAR,PKPR,PSTR,PAWR,PDIS,PVIS,PFJS,PPOS,PLWS,PRWS,MRCT,PHGT,PWGT,PSLT
0,15,0,0,0,10,14,8,24,1,0,2,0,4,0,1,0,3,8,3,12,13,1,1,0,10,8,2,64,0,0,2,2,0,0,0,0,9,6,0,16,4,6,1,0,12,0,0,1,76,142,2
17,18,0,0,0,2,13,5,24,0,1,-1,0,0,0,4,0,2,5,0,13,1,0,1,0,7,2,2,65,2,0,0,0,1,0,0,23,4,2,0,3,5,0,1,1,0,0,0,1,74,45,1
0,16,0,0,11,0,0,1,13,1,1,-1,0,0,0,4,0,0,2,1,17,1,0,0,0,1,0,4,66,2,0,0,0,0,0,0,0,0,0,8,0,3,5,0,0,19,0,0,0,70,20,2
0,12,0,0,0,8,4,7,22,0,1,2,0,4,0,1,0,0,5,6,10,14,0,0,0,4,0,0,67,0,0,2,2,0,0,0,0,1,0,0,17,3,3,0,0,12,0,0,1,76,120,2
1,10,8,8,1,12,2,18,20,0,0,0,0,0,0,3,0,7,16,6,6,1,0,0,0,7,3,0,68,0,0,2,2,0,0,0,2,16,4,0,2,0,6,1,0,3,10,10,0,73,40,2
0,16,11,11,0,14,4,12,26,0,0,1,0,0,0,2,0,5,14,6,13,14,0,0,0,11,3,0,69,1,0,2,2,0,0,0,0,5,1,0,9,8,5,0,0,14,6,6,1,73,84,2
0,13,0,0,1,16,4,15,14,0,0,-1,0,0,0,3,0,2,15,4,12,0,1,1,0,11,0,0,70,2,0,2,2,0,2,0,0,11,0,0,0,3,4,0,0,16,6,6,0,69,4,2
0,18,8,8,0,22,14,21,20,1,1,0,0,0,0,4,0,4,15,4,15,8,0,0,0,7,4,0,71,2,0,2,2,0,0,0,0,19,3,0,7,3,3,0,0,18,10,10,1,75,51,2
14,18,0,0,0,4,5,5,19,1,1,0,2,1,2,2,0,0,3,0,18,0,2,0,0,7,1,1,72,0,0,0,0,0,0,0,22,6,2,0,2,4,6,0,1,0,0,0,0,75,50,2
9,19,0,0,0,20,5,22,24,1,1,0,0,1,0,3,1,6,20,6,15,1,1,2,0,7,16,0,73,0,0,2,2,0,2,0,11,11,15,0,8,5,5,1,0,1,0,0,0,71,41,2
16,14,10,10,0,16,5,17,20,1,1,-1,0,-1,0,4,1,3,11,5,10,5,0,0,0,11,2,0,74,0,0,2,2,2,0,0,16,19,0,0,4,0,3,0,0,1,6,6,0,74,24,2
11,18,0,0,0,6,3,4,17,1,1,0,0,0,0,3,0,0,6,2,15,2,0,1,0,7,2,2,75,0,0,0,0,1,0,0,18,1,4,0,2,4,4,0,1,0,3,7,1,74,37,2
0,9,8,8,0,1,7,5,14,0,0,2,0,3,0,1,0,0,1,1,10,14,2,0,0,4,0,2,76,2,0,2,2,0,0,0,0,0,0,0,15,4,3,0,0,12,10,10,0,74,129,2
0,8,11,11,0,8,13,9,17,1,1,1,0,4,0,4,0,1,6,7,10,10,0,0,1,7,0,2,77,0,0,2,2,1,0,0,0,7,0,0,15,8,6,0,0,11,6,6,0,74,97,1
0,12,10,10,0,4,3,4,14,0,0,1,0,4,0,2,0,2,3,2,12,1,14,13,0,7,0,2,78,1,0,2,2,2,0,0,0,0,0,0,13,1,6,0,0,6,6,6,0,75,114,2
2,12,0,0,0,15,3,17,14,0,0,-1,0,-1,0,4,0,9,14,6,4,0,1,0,0,1,0,0,79,0,0,2,2,0,0,0,2,13,2,4,0,1,5,0,0,3,6,6,0,74,15,2
0,17,10,10,0,12,11,12,22,0,1,0,0,2,0,3,0,2,11,7,14,16,1,0,0,7,3,2,80,0,0,2,2,0,0,0,0,10,2,0,10,5,6,1,0,14,0,0,1,78,68,2
0,17,0,0,0,12,14,10,20,0,0,1,0,4,0,4,0,4,12,3,15,11,2,1,0,4,2,0,81,0,0,2,2,2,0,0,0,0,0,0,10,4,2,0,0,14,0,0,0,74,67,2
1,16,8,8,0,26,0,20,27,1,1,0,0,2,0,3,0,14,24,4,17,0,1,2,0,1,3,2,82,0,0,2,2,0,0,0,0,19,6,0,3,1,3,1,0,3,10,10,1,74,42,2
0,10,10,10,0,4,13,0,22,0,1,3,0,3,0,-1,0,2,2,7,10,2,17,17,0,9,0,2,83,1,0,2,2,2,0,0,0,0,0,0,22,4,1,0,0,9,0,0,1,77,165,2
13,15,8,8,0,9,13,14,16,1,0,0,0,0,0,2,1,3,10,2,10,7,0,0,0,9,4,2,84,0,0,2,2,0,0,0,19,12,1,0,5,4,6,1,0,3,10,10,0,72,47,2
2,15,11,0,0,16,0,14,14,1,1,0,0,-1,0,4,0,6,17,6,8,2,0,0,0,2,0,0,85,2,0,2,2,1,0,0,0,17,2,0,0,2,1,1,0,3,0,0,0,74,16,1
13,17,11,0,1,23,0,20,19,0,0,-1,0,-1,0,4,1,11,20,3,10,2,0,0,0,1,1,0,86,2,0,2,2,0,0,0,12,19,2,0,1,4,0,0,0,3,6,6,0,75,15,2
0,10,10,10,0,2,7,5,14,0,1,0,0,3,0,3,0,0,1,2,10,7,16,12,0,7,0,2,87,0,0,2,2,0,0,0,0,0,0,0,12,6,3,0,0,8,0,0,0,76,113,2
0,7,8,8,0,13,0,6,24,0,1,3,3,3,3,1,0,1,8,2,8,16,1,2,1,9,0,2,88,1,0,2,2,1,2,0,0,2,0,0,15,4,3,0,0,12,10,10,1,71,132,1
0,19,0,8,0,11,14,8,21,1,0,0,0,4,0,3,0,2,10,3,18,15,0,2,0,10,4,0,89,0,0,2,2,1,0,0,0,8,1,0,7,7,5,0,0,14,7,10,1,78,69,1
0,11,0,0,0,15,14,22,16,0,1,0,0,4,0,3,0,2,13,6,10,2,0,0,0,9,11,0,90,0,0,0,0,0,0,0,0,10,7,0,8,3,4,1,0,1,0,0,1,75,75,2
0,12,0,0,0,4,2,2,15,0,0,3,0,4,0,2,0,0,1,4,25,2,12,13,1,7,0,0,91,1,0,2,2,1,0,0,0,1,0,0,15,1,5,1,0,9,6,6,0,77,157,1
0,8,11,11,0,0,11,3,17,1,0,3,0,3,0,-1,0,1,2,7,12,0,12,15,0,11,0,0,92,0,0,2,2,2,0,0,0,0,0,0,20,4,0,0,0,9,6,6,0,76,157,2
0,15,8,8,0,10,3,10,18,1,1,0,0,2,0,1,0,0,7,3,15,9,0,1,0,10,1,0,93,2,0,2,2,1,2,0,0,8,1,0,8,1,5,1,0,13,10,10,0,73,75,0
16,19,10,10,0,7,7,3,20,0,1,0,0,0,0,4,0,4,6,1,14,0,0,0,0,7,2,2,94,0,0,0,0,0,0,0,18,5,5,0,3,6,5,0,4,0,3,6,1,75,51,2
0,15,11,11,0,18,14,21,22,1,0,0,0,0,0,4,0,7,18,4,10,0,0,0,0,9,7,0,95,0,0,2,2,0,0,0,0,5,8,0,6,0,2,0,0,1,6,6,1,70,38,2
0,15,6,11,0,19,2,14,20,1,0,0,0,0,0,3,0,5,12,6,14,6,0,1,0,11,2,0,96,0,0,2,2,0,2,0,0,18,3,0,8,4,4,1,0,17,9,0,1,75,57,2
0,12,0,0,0,7,1,9,18,1,0,0,0,3,0,3,0,1,5,4,8,11,0,1,0,9,3,0,97,2,0,2,2,0,0,0,0,8,0,0,14,5,1,0,0,11,0,0,0,76,113,2
0,15,11,11,0,13,1,13,13,0,1,0,0,0,0,4,0,3,15,4,8,0,2,3,0,11,11,0,98,2,0,2,2,2,0,0,1,9,11,0,7,2,0,1,0,1,0,0,1,66,45,2
0,20,11,11,0,10,14,11,14,0,1,1,0,4,0,3,0,5,7,5,10,9,2,1,0,4,2,0,99,0,0,2,2,0,0,0,0,7,0,0,6,3,6,1,0,13,0,0,0,74,75,2
0,10,8,11,0,13,7,14,22,0,1,1,1,3,1,2,0,1,11,7,12,14,1,1,0,10,0,0,100,2,0,2,2,0,0,0,0,6,0,0,14,5,1,0,0,10,10,0,1,76,80,2
0,10,5,5,0,2,5,2,18,0,1,3,0,3,0,1,0,2,2,0,0,0,17,15,0,11,0,1,101,1,0,2,2,2,0,0,0,1,0,0,15,5,6,0,0,6,0,0,0,76,141,2
0,12,11,0,0,18,14,18,14,1,0,-1,0,-1,0,4,0,6,13,3,2,2,1,1,0,7,6,0,102,0,0,2,2,0,0,0,0,9,1,0,0,1,4,0,0,16,0,0,0,69,3,2
0,16,11,11,0,13,7,13,27,1,1,1,0,3,0,3,0,5,9,0,15,18,7,9,0,11,8,2,103,0,0,2,2,0,0,0,0,10,7,0,22,9,1,0,0,10,6,6,0,78,99,2
0,17,8,8,0,22,5,22,20,1,1,0,0,0,0,4,0,6,19,4,12,2,0,0,0,2,2,0,104,2,0,2,2,0,0,0,0,20,1,4,2,0,0,0,0,16,10,10,0,71,38,2
11,19,10,10,0,10,13,9,16,0,0,-1,0,-1,0,4,0,0,10,2,8,0,1,2,0,7,2,1,105,0,0,0,0,0,0,0,15,9,2,0,1,1,2,0,1,0,0,0,0,73,20,2
0,10,11,0,0,0,5,0,17,0,1,2,0,3,0,1,0,2,0,3,13,1,14,13,1,10,0,0,106,0,0,2,2,2,0,0,0,2,0,0,15,6,5,0,0,5,6,6,1,78,128,2
0,16,0,0,0,7,1,2,16,0,1,2,0,3,0,2,0,0,6,4,6,8,0,2,0,9,0,0,107,0,0,2,2,1,0,0,0,0,0,0,10,4,3,0,0,12,7,0,0,74,115,0
0,8,0,0,0,3,3,0,17,1,1,3,0,5,0,3,0,0,2,2,8,0,14,16,0,10,0,2,108,1,0,1,1,1,0,0,0,0,0,0,18,2,3,0,0,7,7,6,0,74,148,1
0,17,0,0,0,24,7,20,24,0,1,-1,0,1,0,2,0,10,24,7,18,3,2,0,0,7,2,1,109,1,0,2,2,0,0,0,2,18,3,0,3,5,5,0,0,3,0,0,1,70,34,2
0,23,8,11,0,23,14,22,24,0,0,0,0,1,0,3,0,6,18,3,20,9,1,4,0,7,3,0,110,0,0,2,2,0,0,0,0,19,3,0,9,9,5,0,0,18,10,6,1,74,47,2
0,8,8,11,0,7,9,1,27,1,1,2,0,3,0,2,0,2,6,5,15,2,17,22,1,11,0,0,111,1,0,2,2,1,0,0,0,4,0,0,18,8,6,0,0,6,10,7,1,75,116,0
0,7,0,0,0,3,3,2,17,0,0,2,0,3,0,1,0,0,2,0,4,0,15,12,0,4,0,3,112,0,0,2,2,2,0,0,0,0,0,0,13,4,0,0,0,8,0,0,0,77,112,2
0,8,0,0,0,9,7,2,24,1,1,3,0,5,0,3,0,0,2,7,15,0,20,20,0,9,0,2,113,0,0,2,2,2,0,0,0,1,0,0,19,7,2,0,0,8,0,0,1,76,152,2
0,6,10,10,0,4,14,3,11,1,1,2,0,5,0,3,0,0,0,5,8,2,10,7,1,7,0,0,114,0,0,1,1,0,0,0,0,0,0,0,11,3,6,1,0,7,6,6,0,75,130,2
13,21,0,0,0,16,14,11,27,1,0,1,0,3,0,3,0,5,9,5,18,0,1,0,0,1,7,0,115,0,0,0,0,0,0,0,26,11,6,0,7,4,3,1,4,0,6,6,1,75,70,2
0,14,0,0,0,10,14,10,16,0,0,0,0,4,0,4,0,4,8,4,10,8,0,0,0,9,3,0,116,2,0,2,2,0,0,0,0,7,2,0,8,3,3,0,0,14,6,6,0,72,71,2
0,30,0,0,14,0,12,2,9,0,0,-1,0,-1,0,4,0,0,3,1,22,1,1,1,0,1,0,2,117,1,0,0,0,1,0,0,1,2,0,6,2,1,4,0,0,20,0,7,0,75,35,2
2,9,11,0,0,21,13,19,13,0,1,-1,3,0,3,4,0,7,14,2,12,1,0,1,0,11,3,1,118,0,0,2,2,0,0,0,2,12,5,4,1,4,4,1,0,3,0,0,0,72,21,2
0,13,0,0,1,29,14,25,18,1,0,-1,0,-1,0,4,0,6,21,3,12,1,2,0,0,7,0,0,119,2,0,2,2,0,0,0,0,16,2,4,0,2,4,0,0,3,6,6,1,74,23,2
0,15,8,8,1,23,1,20,18,0,1,0,0,1,0,2,0,15,16,6,4,1,2,2,0,7,6,0,120,0,0,2,2,0,2,0,1,21,6,0,6,3,3,1,0,3,10,10,1,78,70,2
0,10,10,10,0,0,5,0,13,1,0,3,0,4,0,0,0,0,3,4,0,1,13,11,1,11,0,0,121,0,0,2,2,0,0,0,0,0,0,0,14,2,5,0,0,8,0,0,0,73,135,2
0,13,4,4,0,4,7,4,22,1,1,3,0,5,0,3,0,0,1,2,14,2,13,16,0,11,0,2,122,2,0,2,2,0,0,0,0,0,0,0,18,5,0,0,0,9,6,6,1,77,154,2
0,16,11,11,0,14,14,14,19,0,0,0,0,4,0,4,0,5,10,6,18,7,1,0,0,10,2,0,123,0,0,2,2,0,0,0,0,4,1,0,5,3,6,1,0,15,6,6,0,75,74,2
0,11,4,0,0,9,7,7,17,1,1,1,0,4,0,2,0,2,7,2,10,13,1,0,0,4,0,2,124,2,0,2,2,0,0,0,0,8,0,0,15,10,4,1,0,11,6,6,0,74,88,2
0,16,0,0,0,8,0,9,14,0,1,1,0,2,0,2,0,5,10,0,13,1,4,3,0,11,6,4,125,0,0,2,2,0,0,0,1,7,6,0,6,5,0,0,0,2,6,6,1,76,74,2
0,14,0,0,0,13,7,11,24,1,0,1,0,3,0,2,0,1,9,7,13,14,1,0,0,10,3,2,126,0,0,2,2,0,0,0,0,10,0,0,16,5,4,0,0,10,6,6,1,75,81,2
0,12,0,0,0,5,11,3,13,1,0,3,0,4,0,0,0,1,1,7,6,2,10,12,1,9,0,2,127,0,0,2,2,0,0,0,0,0,0,0,12,4,5,1,0,6,6,6,0,77,147,2
0,15,11,0,0,17,2,21,22,0,0,0,0,1,0,3,1,6,18,6,14,4,3,3,0,9,3,3,128,2,0,2,2,0,2,0,1,18,6,0,4,0,0,0,0,3,6,6,0,75,39,2
