PTHA,PSTA,PLEB,PREB,PKAC,PACC,PHED,PSPD,PPOE,PBRE,PEYE,PFSH,PLSH,PMSH,PRSH,PSSH,RATH,PCTH,PAGI,PSKI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PHCL,SPSL,HELM,PHAN,PLHN,PRHN,PSLO,PTTO,PLFP,PTHP,PJMP,PCAR,PKPR,PSTR,PAWR,PDIS,PVIS,PFJS,PPOS,PLWS,PRWS,MRCT,PHGT,PWGT,PSLT
0,45,0,11,45,4,11,0,5,0,1,0,0,0,0,4,0,0,4,7,42,0,4,0,0,2,0,0,15,0,0,0,0,0,0,1,0,0,3,36,4,25,3,0,0,19,0,0,0,76,41,0
0,38,0,0,0,57,0,54,30,1,1,-1,0,0,0,4,0,28,45,6,38,0,0,0,0,9,25,2,16,0,0,4,4,0,0,0,0,34,31,0,16,12,3,1,0,1,6,6,1,70,17,0
0,38,0,0,4,46,2,45,19,1,1,-1,1,0,1,4,0,12,45,3,32,0,8,8,0,1,0,0,17,3,0,5,5,1,0,1,0,44,7,0,8,19,3,0,0,16,6,6,1,71,23,1
0,44,8,8,0,32,12,36,21,0,1,0,1,-1,1,5,0,22,34,3,40,19,4,4,0,4,8,0,18,1,0,2,2,0,0,0,0,34,11,0,16,8,6,0,0,15,10,10,0,75,24,2
0,44,0,11,0,46,2,38,23,0,0,0,2,2,2,2,0,25,34,6,58,0,0,8,0,7,28,0,19,0,0,4,4,0,0,0,0,30,28,0,19,25,4,1,0,1,0,0,0,70,40,2
0,36,0,0,0,38,12,42,17,1,0,0,2,1,2,3,0,25,38,0,10,8,4,0,0,1,4,2,20,2,0,1,1,1,0,0,0,40,15,0,12,25,3,1,0,3,5,5,0,70,32,2
4,59,0,0,42,12,2,16,30,1,1,1,0,3,0,1,0,4,4,2,38,0,0,4,0,1,0,0,21,3,0,0,0,1,0,0,0,0,3,40,0,19,1,1,0,20,0,0,0,70,66,1
0,36,0,0,0,47,0,50,5,0,1,0,0,1,0,3,0,12,40,5,32,0,4,0,0,2,22,0,22,2,0,0,0,0,0,1,0,32,25,0,8,8,5,0,0,1,6,6,0,69,19,0
8,30,1,0,0,34,0,32,14,1,0,0,0,2,0,2,0,32,19,1,50,0,28,36,0,2,25,2,23,2,0,5,5,0,0,0,0,30,31,16,25,8,5,0,0,4,0,0,0,74,60,1
4,38,0,0,0,50,2,54,11,1,1,-1,1,-1,1,5,0,32,50,4,16,0,8,0,0,1,0,0,24,3,0,2,2,0,0,0,0,40,11,16,0,0,5,0,0,3,0,0,1,71,4,1
0,40,0,11,0,38,12,42,13,0,1,1,1,3,1,1,0,16,42,2,46,45,22,8,0,10,25,4,25,0,0,4,4,1,0,0,0,32,25,0,36,19,4,0,0,14,0,0,1,72,73,1
4,46,11,0,0,42,14,36,23,1,0,0,1,2,1,2,0,25,30,5,38,28,0,0,0,7,8,0,26,0,0,0,0,1,0,0,4,38,11,0,34,12,2,1,0,13,6,6,0,74,68,1
0,36,11,0,0,22,3,12,17,0,1,3,0,4,0,0,0,0,4,0,45,0,45,45,0,11,0,2,27,2,0,4,4,0,0,0,0,4,3,0,47,32,6,0,0,8,6,6,1,77,154,0
0,32,1,0,0,16,1,0,9,0,0,3,1,4,1,0,0,0,16,5,16,8,36,38,0,10,0,0,28,0,0,4,4,1,0,0,0,0,3,0,44,25,5,0,0,8,0,0,0,75,139,2
4,42,0,1,0,38,11,38,24,1,0,0,2,2,2,2,0,25,38,0,42,0,25,22,0,7,0,2,29,0,0,2,2,0,0,0,0,38,15,16,19,12,3,0,0,4,0,0,1,74,69,1
0,46,0,0,0,53,0,49,16,0,1,0,0,2,0,2,0,16,47,0,40,4,8,0,0,9,42,0,30,2,0,4,4,0,0,1,4,40,43,0,25,12,3,0,0,1,4,4,1,71,45,1
0,34,0,0,0,25,11,12,28,1,1,2,1,5,1,-1,0,0,22,7,36,28,0,0,1,7,0,4,31,1,0,4,4,0,0,0,0,4,3,0,38,16,4,1,0,12,6,6,0,72,122,2
30,38,0,0,0,30,1,28,18,0,1,0,0,1,0,3,0,0,29,3,36,4,8,0,0,9,8,0,32,0,0,3,3,0,0,0,42,8,25,0,8,10,6,0,1,0,0,0,0,73,41,2
0,42,8,8,0,45,3,30,7,1,1,0,0,1,0,3,0,22,36,3,45,44,0,8,0,7,16,0,33,0,0,4,4,1,0,0,0,34,11,0,32,16,4,1,0,13,10,10,1,78,66,1
0,40,0,0,0,38,7,38,16,1,1,0,0,1,0,3,0,4,40,0,42,28,0,0,0,7,12,3,34,2,1,5,5,1,0,0,0,22,3,0,28,19,5,0,0,13,6,6,0,76,54,0
36,53,0,0,0,49,3,44,24,0,1,-1,0,0,0,4,1,25,48,0,28,0,0,4,0,1,12,3,35,0,0,0,0,0,0,0,44,44,25,0,8,2,3,0,1,0,0,7,0,70,18,0
0,34,7,7,0,45,14,38,11,0,1,-1,3,0,3,4,0,16,42,6,28,19,8,0,0,2,16,2,36,2,0,4,4,1,0,1,0,45,19,0,8,19,4,0,0,17,8,8,0,72,25,0
0,36,11,11,0,34,7,36,13,1,0,-1,1,0,1,4,0,0,30,6,28,30,0,0,0,1,4,0,37,2,0,5,5,1,0,1,0,40,15,0,25,19,4,0,0,17,0,0,0,73,36,1
0,25,0,0,0,8,3,19,7,0,0,1,2,4,2,0,0,0,16,5,44,30,4,0,0,9,0,0,38,1,0,2,2,1,0,0,0,0,3,0,40,8,6,1,0,12,6,6,0,73,121,2
0,40,8,0,0,32,3,22,27,0,1,1,0,4,0,0,0,16,34,1,32,0,28,30,0,1,25,2,39,1,1,5,5,0,0,0,30,32,22,0,32,32,3,0,0,2,10,7,0,71,89,2
0,50,0,0,0,44,14,45,24,1,0,-1,0,0,0,4,0,28,38,3,42,32,8,4,0,7,4,0,40,0,0,1,1,0,0,1,0,44,15,0,28,16,3,0,0,17,5,5,1,76,50,1
0,40,0,11,0,45,4,36,18,0,1,-1,1,0,1,4,0,0,38,6,36,0,0,0,0,1,0,0,41,1,0,5,5,0,0,0,0,36,3,16,4,4,5,0,0,16,6,6,0,71,23,2
0,34,0,2,0,31,2,35,14,0,0,1,1,3,1,1,0,0,32,6,32,38,0,0,0,9,0,0,42,2,0,4,4,1,0,0,0,22,3,0,43,7,4,0,0,10,0,0,1,74,99,1
0,44,0,8,0,38,3,42,29,0,1,1,0,3,0,1,0,25,38,5,28,0,4,0,0,11,28,0,43,2,0,5,5,2,0,0,4,28,31,0,19,8,4,1,0,1,6,10,0,69,44,2
47,44,0,0,0,28,11,27,25,1,1,-1,0,0,0,4,0,8,27,7,16,8,8,8,0,1,12,0,44,2,0,0,0,1,0,0,53,25,22,0,16,30,5,1,1,0,0,7,1,76,53,1
0,47,0,0,0,38,0,38,26,1,0,0,1,2,1,2,0,30,32,1,36,0,22,25,0,7,12,1,45,0,0,4,4,1,0,0,0,38,15,0,16,25,4,0,0,4,6,6,0,75,75,1
0,40,8,0,0,36,2,36,7,1,0,1,0,3,0,1,0,32,30,7,16,4,28,36,0,1,8,0,46,1,0,1,1,0,0,0,0,34,19,16,28,16,3,0,0,4,10,6,1,74,84,0
0,44,0,8,0,48,2,46,25,0,1,0,0,1,0,3,0,4,45,5,32,0,4,0,0,1,0,0,47,2,0,5,5,1,0,1,0,46,11,0,4,4,6,0,0,16,7,10,0,71,31,1
0,30,8,8,4,38,3,38,11,0,0,-1,0,-1,0,5,0,25,30,1,44,0,4,12,0,1,25,2,48,0,0,2,2,0,0,0,8,36,31,0,8,4,2,0,0,3,10,10,0,74,20,0
38,56,11,0,0,45,3,45,26,0,0,-1,1,-1,1,5,1,32,45,2,46,0,0,0,0,7,16,0,49,1,0,0,0,1,0,0,48,44,19,0,12,21,6,1,1,0,3,0,0,76,27,0
0,25,2,0,0,16,0,16,13,0,0,3,1,3,1,1,0,0,4,1,28,0,34,38,0,10,0,4,50,0,0,4,4,0,0,0,0,19,25,0,36,12,2,0,0,9,0,0,0,76,113,2
0,38,10,10,4,42,4,46,23,1,1,0,1,1,1,3,0,22,46,3,32,19,0,0,0,9,12,2,51,2,0,1,1,0,0,0,0,42,7,0,8,16,3,0,0,16,6,6,0,70,27,1
0,34,0,0,0,16,5,4,28,1,0,1,3,4,3,0,0,4,8,3,36,32,0,0,0,11,0,0,52,0,0,5,5,0,0,0,0,4,3,0,46,12,5,0,0,12,0,0,0,76,128,0
0,42,8,8,0,47,2,46,3,1,0,0,0,3,0,1,0,25,40,5,48,47,8,0,1,4,25,0,53,1,0,5,5,0,0,0,0,16,19,0,38,25,4,0,0,14,10,10,1,72,65,1
0,46,3,3,46,4,3,4,28,0,1,0,0,-1,0,5,0,0,0,2,42,8,4,0,0,1,0,0,54,3,0,0,0,0,0,0,0,0,3,46,0,16,5,0,0,19,0,0,0,69,0,1
0,38,8,0,0,40,11,42,15,0,0,0,0,1,0,3,0,12,40,3,10,22,0,0,0,9,4,0,55,2,0,4,4,0,0,0,0,36,11,0,12,8,6,1,0,17,10,6,0,71,34,1
0,38,11,0,0,38,2,40,21,1,1,0,0,2,0,2,0,19,36,6,32,12,12,0,0,2,28,0,56,3,0,1,1,0,0,0,4,16,31,0,19,0,2,0,0,1,0,0,0,69,37,0
0,30,0,0,0,29,2,24,4,1,1,0,0,3,0,1,0,4,19,6,16,34,4,8,0,4,0,0,57,0,1,4,4,0,0,0,0,16,3,0,45,29,4,0,0,10,0,0,0,76,96,0
0,38,0,0,0,40,2,34,3,1,0,1,1,3,1,1,0,28,36,6,32,4,16,4,0,2,34,0,58,2,0,5,5,0,0,0,0,30,37,0,25,8,5,1,0,1,6,6,1,66,43,0
0,34,8,0,0,19,5,8,4,0,0,4,3,5,3,-1,0,8,0,2,16,0,32,42,1,7,0,0,59,0,1,4,4,0,0,0,0,4,3,0,50,4,4,1,0,9,10,6,0,77,174,1
0,36,11,0,0,22,12,22,25,1,1,1,1,4,1,0,0,0,16,6,22,32,0,0,0,9,0,0,60,0,0,5,5,1,0,0,0,16,3,0,38,16,5,0,0,12,6,6,0,74,114,1
0,47,0,0,4,52,13,50,23,1,1,-1,0,-1,0,5,0,42,46,5,36,12,4,12,0,1,12,5,61,1,0,4,4,1,0,0,8,50,19,16,8,19,3,0,0,3,6,6,1,75,31,0
0,44,0,0,0,45,6,40,25,0,1,0,2,2,2,2,0,28,43,4,40,0,16,4,0,7,42,0,62,2,0,1,1,0,0,1,0,19,41,0,32,28,3,0,0,1,5,5,1,72,61,0
0,34,1,0,0,4,1,0,11,1,1,3,0,3,0,1,0,0,0,6,10,0,32,30,1,7,0,0,63,0,0,4,4,0,0,0,0,4,3,0,38,19,4,1,0,5,4,4,0,78,129,2
0,42,8,8,0,32,11,28,29,1,1,1,0,4,0,0,0,12,28,3,36,38,4,4,0,10,28,0,64,0,0,2,2,0,0,0,0,30,25,0,46,16,6,0,0,12,10,10,1,76,142,1
45,46,0,0,0,26,7,28,22,0,0,0,0,1,0,3,0,8,28,1,38,4,0,4,0,11,8,2,65,2,0,0,0,0,0,0,51,16,11,0,12,21,4,0,1,0,6,7,1,74,45,2
0,44,0,0,34,0,12,4,5,0,0,0,0,0,0,4,0,0,8,1,45,4,0,0,0,1,0,2,66,0,1,0,0,0,0,0,0,0,3,28,0,12,6,0,0,19,0,0,0,70,20,0
0,36,1,0,0,28,3,25,25,0,1,1,0,4,0,0,0,0,19,5,32,40,0,0,0,9,0,4,67,2,0,5,5,0,0,0,0,4,3,0,47,12,4,0,0,12,6,6,1,76,120,0
4,32,9,9,4,36,14,46,9,1,0,0,0,1,0,3,0,25,44,3,22,4,0,0,0,7,12,0,68,2,0,4,4,1,0,0,8,44,19,0,8,0,6,0,0,3,0,0,0,73,40,0
0,44,8,8,0,40,14,36,9,0,0,1,2,3,2,1,0,19,40,3,38,40,0,0,0,3,12,0,69,3,0,0,0,0,0,0,0,19,7,0,30,28,6,1,0,14,10,10,1,73,84,2
0,38,0,0,4,44,2,42,23,0,0,-1,2,0,2,4,0,8,42,6,36,0,4,4,0,1,0,0,70,0,0,4,4,1,0,1,0,34,3,0,0,12,4,0,0,16,0,0,0,69,4,0
0,46,0,7,0,50,12,49,23,1,0,0,2,1,2,3,0,16,42,2,42,28,0,0,0,1,16,0,71,0,0,4,4,0,0,0,0,47,15,0,25,12,6,0,0,18,6,8,1,75,51,0
40,46,8,0,0,27,0,28,10,0,1,0,0,1,0,3,0,0,27,0,46,0,8,0,0,1,4,4,72,1,0,3,3,1,0,0,50,22,11,0,8,18,1,0,0,0,10,5,0,75,50,0
30,47,7,7,0,48,1,50,20,0,0,0,2,2,2,2,1,22,46,4,42,4,4,8,0,9,44,0,73,0,0,5,5,0,0,0,34,34,45,0,28,19,5,0,0,1,8,8,0,71,41,0
44,40,0,0,0,44,9,45,13,0,0,-1,0,-1,0,5,1,12,32,6,32,19,0,0,0,11,8,0,74,1,0,4,4,0,0,0,44,47,3,0,16,0,6,1,0,1,6,6,0,74,24,1
34,46,3,3,0,28,7,27,9,0,0,-1,1,0,1,4,0,0,28,1,42,8,0,4,0,9,8,1,75,0,0,0,0,1,0,0,46,4,19,0,8,18,4,0,1,0,2,7,1,74,37,2
0,30,1,2,0,4,12,19,29,1,1,1,1,4,1,0,0,0,4,0,32,40,8,0,0,4,0,3,76,2,0,4,4,2,0,0,0,0,3,0,44,16,3,0,0,12,6,6,0,74,129,0
0,28,8,8,0,27,3,29,5,1,0,1,0,3,0,1,0,4,22,3,32,32,0,0,0,11,0,0,77,1,0,4,4,0,0,0,0,25,3,0,45,23,4,0,0,11,10,10,0,74,97,0
0,36,1,0,0,16,6,16,30,0,1,3,2,4,2,0,0,8,12,1,36,4,40,38,1,11,0,2,78,0,0,3,3,0,0,0,0,0,3,0,38,4,4,0,0,6,6,6,0,75,114,2
8,36,0,0,0,42,2,45,15,1,0,-1,0,-1,0,5,0,30,40,4,16,0,4,0,0,7,0,0,79,0,0,0,0,0,0,0,8,38,11,16,0,4,4,0,0,3,0,0,0,74,15,0
0,45,3,3,0,36,5,36,5,1,1,0,1,1,1,3,0,8,34,7,40,44,4,0,0,3,12,4,80,3,0,4,4,0,0,0,0,32,11,0,32,19,6,0,0,14,6,6,1,78,68,1
0,45,11,0,0,36,2,32,5,0,1,0,2,2,2,2,0,16,36,3,42,34,8,4,0,7,8,0,81,1,0,4,4,1,0,0,0,0,3,0,32,16,5,1,0,14,6,6,0,74,67,0
4,44,0,0,0,54,14,48,12,1,1,0,2,0,2,4,0,40,52,5,45,0,4,8,0,7,12,0,82,1,0,4,4,0,0,1,0,47,25,0,12,4,4,0,0,3,0,0,1,74,42,1
0,32,0,1,0,16,0,0,16,0,1,4,1,5,1,-1,0,8,8,0,32,8,45,45,0,4,0,1,83,2,0,4,4,0,0,0,0,0,3,0,50,16,4,0,0,9,5,5,1,77,165,1
38,42,0,8,0,30,3,40,7,1,0,0,0,2,0,2,1,12,32,3,32,25,0,0,0,7,16,0,84,0,0,5,5,1,0,0,47,36,7,0,19,16,5,0,0,3,6,10,0,72,47,1
8,42,8,8,0,44,1,40,26,1,0,-1,0,-1,0,5,0,22,45,4,28,8,0,0,0,7,0,0,85,2,0,5,5,1,0,0,0,45,11,0,0,8,5,0,0,3,10,10,0,74,16,2
38,45,9,9,4,51,1,48,14,0,0,-1,0,-1,0,5,1,34,48,6,32,8,0,0,0,7,4,0,86,0,0,5,5,0,0,0,36,47,11,0,4,16,3,0,0,3,6,6,0,75,15,1
0,32,11,11,0,8,12,19,27,0,1,3,0,3,0,1,0,0,4,1,32,25,44,36,0,10,0,2,87,0,0,3,3,0,0,0,0,0,3,0,36,22,3,1,0,8,0,0,0,76,113,1
0,25,9,9,0,38,6,22,28,1,0,2,0,5,0,-1,0,4,28,1,28,44,4,8,1,4,0,4,88,0,0,5,5,0,0,0,0,8,3,0,44,16,5,0,0,12,6,6,1,71,132,0
0,47,0,0,0,34,12,28,25,1,1,0,0,1,0,3,0,8,32,3,46,42,0,8,0,10,16,0,89,0,0,4,4,0,0,0,0,28,7,0,25,25,6,1,0,14,0,0,1,78,69,1
0,34,11,0,0,42,0,50,13,0,0,0,0,2,0,2,0,8,36,5,32,8,0,0,0,7,34,0,90,0,1,4,4,1,0,0,0,32,28,0,28,12,4,0,0,1,0,0,1,75,75,0
0,36,1,11,0,16,0,8,6,1,0,3,0,4,0,0,0,0,4,5,53,8,36,38,0,11,0,0,91,1,0,3,3,2,0,0,0,4,3,0,42,4,6,0,0,9,5,5,0,77,157,1
0,28,0,2,0,0,13,12,23,1,0,4,3,5,3,-1,0,4,8,1,36,0,36,42,0,11,0,2,92,1,0,4,4,1,0,0,0,0,3,0,48,16,3,0,0,9,0,0,0,76,157,2
0,42,8,8,0,32,14,32,18,1,0,1,0,3,0,1,0,0,25,5,42,30,0,4,0,3,4,0,93,3,0,5,5,0,0,0,0,28,7,0,28,4,5,1,0,13,10,10,0,73,75,0
44,47,0,0,0,28,13,27,25,0,0,0,0,1,0,3,0,16,28,1,40,0,0,0,0,9,8,3,94,1,0,0,0,0,0,0,46,19,22,0,12,24,3,0,1,0,6,7,1,75,51,1
0,42,0,11,0,46,1,49,16,1,0,0,0,2,0,2,0,25,44,5,32,0,0,0,0,7,25,0,95,0,0,0,0,1,0,1,0,19,31,0,22,0,1,0,0,1,6,6,1,70,38,2
0,42,0,0,0,47,3,40,19,0,0,0,2,1,2,3,0,19,36,5,40,22,0,4,0,1,8,0,96,1,1,1,1,0,0,0,0,46,15,0,28,16,3,0,0,17,6,6,1,75,57,1
0,36,0,0,0,24,10,29,25,0,1,1,0,3,0,1,0,4,19,4,28,34,0,4,0,11,12,0,97,1,0,1,1,0,0,0,0,28,3,0,43,14,3,0,0,11,0,0,0,76,113,0
0,42,8,8,0,38,3,38,20,1,1,1,0,3,0,1,0,12,40,6,28,0,8,12,0,11,34,0,98,0,0,3,3,1,0,1,4,30,37,0,25,8,6,0,0,1,10,10,1,66,45,1
0,48,3,3,0,32,13,34,22,1,1,0,0,3,0,1,0,19,25,6,32,30,8,4,0,7,8,0,99,0,0,0,0,1,0,0,0,25,3,0,22,12,6,0,0,13,6,6,0,74,75,1
0,32,0,0,0,37,3,39,31,1,0,0,0,2,0,2,0,4,34,6,36,40,4,4,0,4,0,0,100,2,0,4,4,0,0,0,0,22,3,0,43,14,3,0,0,10,6,6,1,76,80,1
0,32,8,8,0,8,13,8,28,0,0,3,0,4,0,0,0,8,8,4,10,0,45,42,0,10,0,0,101,2,0,4,4,1,0,0,0,4,3,0,42,19,6,0,0,6,10,10,0,76,141,1
0,36,8,8,0,46,10,46,19,0,0,-1,0,0,0,4,0,22,38,4,10,8,4,4,0,7,22,2,102,0,0,2,2,0,0,1,0,30,7,0,0,4,6,1,0,16,10,10,0,69,3,0
0,44,0,0,0,37,11,37,6,0,1,0,1,2,1,2,0,19,30,2,42,46,25,30,0,11,28,4,103,0,0,5,5,1,0,0,0,32,28,0,53,25,3,0,0,10,6,6,0,78,99,0
0,45,10,10,0,50,14,50,26,0,0,0,0,1,0,3,0,22,47,3,36,8,0,0,0,7,8,0,104,0,0,4,4,1,0,0,0,48,7,16,8,0,5,0,0,16,0,0,0,71,38,2
34,47,9,9,0,32,7,30,31,1,1,-1,0,-1,0,5,0,0,32,6,28,0,4,8,0,1,8,0,105,2,0,0,0,0,0,0,42,30,11,0,4,6,5,0,1,0,3,7,0,73,20,0
0,32,8,8,0,0,6,0,31,0,1,3,1,3,1,1,0,8,0,2,38,4,40,38,1,4,0,0,106,0,1,4,4,0,0,0,0,8,3,0,42,22,6,1,0,5,10,10,1,78,128,1
0,44,2,0,0,25,12,8,25,0,0,1,0,4,0,0,0,0,22,1,22,28,0,8,0,10,0,2,107,2,0,1,1,0,0,0,0,0,3,0,34,16,4,0,0,12,5,5,0,74,115,0
0,28,8,8,0,12,12,0,13,1,0,4,0,5,0,-1,0,0,8,1,28,0,40,44,0,3,0,0,108,0,0,0,0,0,0,0,0,0,3,0,46,8,4,0,0,7,10,10,0,74,148,1
0,45,8,8,0,52,11,48,27,1,1,0,0,1,0,3,0,32,52,7,46,12,8,0,0,1,8,0,109,3,0,5,5,0,0,0,8,46,15,0,12,19,4,0,0,3,10,10,1,70,34,2
0,51,0,0,0,51,2,50,15,1,0,0,1,1,1,3,0,22,46,6,48,30,4,16,0,11,12,1,110,1,0,5,5,2,0,1,0,47,15,0,30,30,6,1,0,18,4,4,1,74,47,2
0,28,6,6,0,25,4,4,20,1,0,3,2,4,2,0,0,8,22,4,42,8,45,50,0,7,0,0,111,2,0,4,4,0,0,0,0,16,3,0,46,28,4,1,0,6,9,9,1,75,116,2
0,25,6,6,0,12,11,8,14,0,0,3,3,3,3,1,0,0,8,1,16,0,42,36,0,3,0,2,112,1,1,0,0,2,0,0,0,0,3,0,38,16,6,0,0,8,9,9,0,77,112,1
0,28,2,0,0,30,2,8,5,1,1,3,3,4,3,0,0,0,8,5,42,0,48,48,0,10,0,0,113,2,0,0,0,1,0,0,0,4,3,0,47,25,5,0,0,8,0,0,1,76,152,1
0,22,0,0,0,16,1,12,23,0,0,3,1,4,1,0,0,0,0,3,28,8,32,25,0,11,0,0,114,0,0,3,3,2,0,0,0,0,3,0,34,12,6,0,0,7,0,0,0,75,130,1
38,49,11,0,0,44,12,34,11,0,0,1,0,2,0,2,0,19,30,3,46,0,4,0,0,1,25,0,115,0,0,0,0,0,0,0,54,34,25,0,25,18,6,1,0,0,0,7,1,75,70,0
0,40,6,6,0,32,13,32,24,0,1,1,1,3,1,1,0,16,28,1,32,28,0,0,0,10,12,4,116,2,0,5,5,0,0,0,0,25,11,0,28,12,6,1,0,14,9,9,0,72,71,2
0,58,0,11,40,0,14,8,11,1,1,0,0,0,0,4,0,0,12,4,50,4,4,4,0,2,0,0,117,0,0,0,0,1,0,1,4,8,3,22,8,4,4,0,0,20,0,0,0,75,35,0
8,30,7,7,0,49,11,47,15,0,1,-1,1,0,1,4,0,25,40,2,36,4,0,4,0,1,12,0,118,0,0,5,5,0,0,1,8,36,22,16,4,16,6,0,0,3,8,8,0,72,21,1
0,38,0,0,4,57,5,53,8,0,1,-1,0,-1,0,5,0,22,49,5,36,4,8,0,0,9,0,0,119,2,0,4,4,0,0,1,0,44,11,16,0,8,4,0,0,3,6,6,1,74,23,2
0,42,9,9,4,51,1,48,19,0,1,0,0,1,0,3,0,42,44,5,16,4,8,8,0,1,22,0,120,3,0,2,2,0,0,0,4,49,25,0,22,12,3,1,0,3,0,0,1,78,70,0
0,32,0,0,0,0,14,0,31,0,0,4,2,5,2,-1,0,0,12,3,10,4,38,34,0,11,0,0,121,1,0,3,3,1,0,0,0,0,3,0,40,8,3,0,0,8,6,6,0,73,135,1
0,38,10,10,0,16,3,16,31,1,0,3,0,4,0,0,0,0,4,3,40,8,38,44,0,7,0,0,122,0,0,4,4,1,0,0,0,0,3,0,46,19,6,0,0,9,6,6,1,77,154,2
0,44,6,6,0,40,1,40,6,0,0,0,0,2,0,2,0,19,32,3,46,25,4,0,0,4,8,0,123,0,0,4,4,0,0,0,0,16,7,0,19,12,1,1,0,15,9,9,0,75,74,2
0,34,0,0,0,29,7,24,7,0,0,0,1,3,1,1,0,8,25,3,32,38,4,0,0,3,0,0,124,3,1,4,4,2,0,0,0,28,3,0,45,27,6,0,0,11,6,6,0,74,88,0
0,44,11,0,0,28,12,30,26,0,1,0,0,2,0,2,0,19,32,6,38,4,30,28,0,9,22,0,125,0,0,5,5,1,0,0,8,25,15,0,28,34,3,0,0,2,6,6,1,76,74,1
0,40,8,8,0,37,11,33,15,1,1,0,0,3,0,1,0,4,30,6,38,40,4,0,1,4,12,0,126,0,0,0,0,1,0,0,0,32,3,0,47,14,4,0,0,10,10,10,1,75,81,2
0,36,1,0,0,19,6,12,28,1,0,3,0,4,0,0,0,4,4,1,22,8,32,36,0,10,0,2,127,2,0,5,5,2,0,0,0,0,3,0,36,16,6,0,0,6,6,6,0,77,147,0
0,42,0,0,0,45,6,49,8,1,0,-1,0,0,0,4,1,22,46,7,40,16,12,12,0,1,12,0,128,0,0,4,4,0,0,0,4,46,25,0,16,0,3,0,0,3,6,6,0,75,39,1
