PTHA,PSTA,PLEB,PREB,PKAC,PACC,PHED,PSPD,PPOE,PBRE,PEYE,PFSH,PLSH,PMSH,PRSH,PSSH,RATH,PCTH,PAGI,PSKI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PHCL,SPSL,HELM,PHAN,PLHN,PRHN,PSLO,PTTO,PLFP,PTHP,PJMP,PCAR,PKPR,PSTR,PAWR,PDIS,PVIS,PFJS,PPOS,PLWS,PRWS,MRCT,PHGT,PWGT,PSLT
4,46,0,1,0,42,5,36,23,0,0,0,3,2,3,2,0,25,30,7,38,28,0,0,0,10,8,4,26,2,0,4,4,0,0,0,4,38,11,0,34,12,2,0,0,13,0,0,0,74,68,0
0,36,0,0,0,22,1,12,17,0,1,3,2,4,2,0,0,0,4,6,45,0,45,45,0,10,0,0,27,2,0,5,5,2,0,0,0,4,3,0,47,32,6,0,0,8,6,6,1,77,154,0
0,32,0,0,0,16,2,0,9,0,0,3,0,4,0,0,0,0,16,1,16,8,36,38,0,10,0,4,28,0,1,4,4,0,0,0,0,0,3,0,44,25,5,0,0,8,0,0,0,75,139,0
4,42,0,0,0,38,14,38,24,1,0,0,2,2,2,2,0,25,38,6,42,0,25,22,0,2,0,0,29,3,0,4,4,0,0,0,0,38,15,16,19,12,3,0,0,4,6,6,1,74,69,2
0,46,0,0,0,53,7,49,16,1,0,0,0,2,0,2,0,16,47,5,40,4,8,0,0,9,42,0,30,1,0,4,4,0,0,0,4,40,43,0,25,12,3,0,0,1,6,6,1,71,45,2
0,34,0,0,0,25,1,12,28,1,0,2,0,5,0,-1,0,0,22,6,36,28,0,0,0,7,0,0,31,0,0,4,4,0,0,0,0,4,3,0,38,16,4,0,0,12,6,6,0,72,122,0
30,38,8,0,0,30,2,28,18,0,1,0,0,1,0,3,0,0,29,0,36,4,8,0,0,11,8,2,32,1,0,3,3,0,0,0,42,8,25,0,8,10,6,0,0,0,10,6,0,73,41,0
0,42,0,0,0,45,10,30,7,0,1,0,1,1,1,3,0,22,36,3,45,44,0,8,1,11,16,0,33,0,0,0,0,0,0,0,0,34,11,0,32,16,4,1,0,13,0,0,1,78,66,1
0,40,8,8,0,38,3,38,16,1,0,0,0,1,0,3,0,4,40,3,42,28,0,0,2,11,12,0,34,0,0,5,5,1,0,0,0,22,3,0,28,19,5,0,0,13,10,10,0,76,54,1
36,53,0,0,0,49,3,44,24,1,1,-1,0,0,0,4,1,25,48,0,28,0,0,4,0,9,12,2,35,0,0,0,0,1,0,0,44,44,25,0,8,2,3,0,1,0,0,6,0,70,18,2
0,34,10,10,0,45,2,38,11,1,1,-1,2,0,2,4,0,16,42,6,28,19,8,0,0,7,16,0,36,2,0,4,4,0,0,1,0,45,19,0,8,19,4,0,0,17,0,0,0,72,25,1
0,36,0,0,0,34,5,36,13,1,0,-1,2,0,2,4,0,0,30,5,28,30,0,0,0,9,4,0,37,0,0,5,5,0,0,1,0,40,15,0,25,19,4,1,0,17,0,0,0,73,36,2
0,25,1,0,0,8,5,19,7,1,1,1,3,4,3,0,0,0,16,2,44,30,4,0,0,4,0,0,38,2,0,5,5,0,0,0,0,0,3,0,40,8,6,0,0,12,0,0,0,73,121,0
0,40,2,0,0,32,2,22,27,0,1,1,2,4,2,0,0,16,34,4,32,0,28,30,0,1,25,0,39,2,0,1,1,0,0,0,30,32,22,0,32,30,3,0,0,2,0,0,0,71,89,1
0,50,9,9,0,44,13,45,24,1,1,-1,2,0,2,4,0,28,38,3,42,32,8,4,0,9,4,0,40,0,0,5,5,0,0,0,0,44,15,0,28,16,3,0,0,17,0,0,1,76,50,0
0,40,8,8,0,45,14,36,18,1,1,-1,0,0,0,4,0,0,38,5,36,0,0,0,0,1,0,0,41,3,0,4,4,0,0,0,0,36,3,16,4,4,5,0,0,16,10,10,0,71,23,1
0,34,0,6,0,31,7,35,14,0,1,1,0,3,0,1,0,0,32,5,32,38,0,0,0,11,0,2,42,0,0,4,4,1,0,0,0,22,3,0,43,12,4,0,0,10,7,9,1,74,99,2
0,44,0,0,0,38,2,42,29,1,1,1,0,3,0,1,0,25,38,6,28,0,4,0,0,7,28,0,43,0,0,5,5,0,0,1,4,28,31,0,19,8,4,0,0,1,6,6,0,69,44,2
47,44,0,0,0,28,13,27,25,1,1,-1,0,0,0,4,0,8,27,5,16,8,8,8,0,2,12,0,44,1,1,0,0,0,0,0,53,25,22,0,16,30,5,0,1,0,0,3,1,76,53,0
0,47,3,3,0,38,6,38,26,1,0,0,0,2,0,2,0,30,32,7,36,0,22,25,0,7,12,0,45,0,0,4,4,0,0,0,0,38,15,0,16,25,4,0,0,4,6,6,0,75,75,1
0,40,2,0,0,36,4,36,7,1,0,1,0,3,0,1,0,32,30,7,16,4,28,36,0,7,8,0,46,2,0,4,4,1,0,0,0,34,19,16,28,16,3,0,0,4,6,6,1,74,84,1
0,44,0,0,0,48,2,46,25,0,1,0,0,1,0,3,0,4,45,4,32,0,4,0,0,7,0,0,47,0,1,4,4,0,0,1,0,46,11,0,4,4,6,0,0,16,6,6,0,71,31,2
0,30,0,0,4,38,7,38,11,1,1,-1,0,-1,0,5,0,25,30,6,44,0,4,12,0,1,25,0,48,2,0,4,4,0,0,0,8,36,31,0,8,4,2,0,0,3,6,6,0,74,20,1
38,56,8,0,0,45,6,45,26,0,0,-1,0,-1,0,5,1,32,45,7,46,0,0,0,0,7,16,0,49,1,0,0,0,1,0,0,48,44,19,0,12,21,6,0,0,0,10,7,0,76,27,2
0,25,11,1,0,16,14,16,13,1,0,3,0,3,0,1,0,0,4,4,28,0,34,38,1,9,0,1,50,1,0,4,4,1,0,0,0,19,25,0,36,12,2,0,0,9,0,0,0,76,113,1
0,38,0,0,4,42,5,46,23,1,1,0,0,1,0,3,0,22,46,3,32,19,0,0,0,1,12,2,51,0,0,2,2,2,0,0,0,42,7,0,8,16,3,0,0,16,6,6,0,70,27,2
0,34,2,0,0,16,14,4,28,1,0,1,0,4,0,0,0,4,8,3,36,32,0,0,1,4,0,0,52,1,0,5,5,0,0,0,0,4,3,0,46,12,5,0,0,12,0,0,0,76,128,1
0,42,9,9,0,47,3,46,3,0,1,0,1,3,1,1,0,25,40,6,48,47,8,0,0,10,25,0,53,1,0,5,5,1,0,0,0,16,19,0,38,25,4,0,0,14,0,0,1,72,65,0
0,46,10,10,46,4,0,4,28,1,1,0,0,-1,0,5,0,0,0,0,42,8,4,0,0,2,0,4,54,1,0,0,0,1,0,0,0,0,3,46,0,16,5,0,0,19,6,6,0,69,0,1
0,38,0,8,0,40,14,42,15,0,1,0,0,1,0,3,0,12,40,4,8,22,0,0,0,9,4,0,55,0,0,4,4,0,0,1,0,36,11,0,12,8,6,0,0,17,7,10,0,71,34,0
0,38,8,8,0,38,13,40,21,1,1,0,0,2,0,2,0,19,36,3,32,12,12,0,0,7,28,0,56,1,0,2,2,0,0,1,4,16,31,0,19,0,2,0,0,1,10,10,0,69,37,2
0,30,6,0,0,29,4,24,4,1,0,0,0,3,0,1,0,4,19,1,16,34,4,8,0,7,0,2,57,0,0,4,4,0,0,0,0,16,3,0,45,34,4,0,0,10,9,7,0,76,96,0
0,38,8,8,0,40,14,34,3,0,1,1,1,3,1,1,0,28,36,4,32,4,16,4,0,7,34,0,58,0,0,2,2,1,0,0,0,30,37,0,25,8,5,0,0,1,10,10,1,66,43,2
0,34,1,0,0,19,2,8,4,0,0,4,1,5,1,-1,0,8,0,4,16,0,32,42,1,9,0,0,59,1,0,5,5,0,0,0,0,4,3,0,50,4,4,0,0,9,6,6,0,77,174,0
0,36,6,6,0,22,6,22,25,1,0,1,1,4,1,0,0,0,16,1,22,32,0,0,0,11,0,2,60,2,0,4,4,2,0,0,0,16,3,0,38,16,5,0,0,12,9,9,0,74,114,1
0,47,0,0,4,52,12,50,23,1,0,-1,0,-1,0,5,0,42,46,5,36,12,4,12,0,1,12,0,61,0,0,4,4,0,0,0,8,50,19,16,8,19,3,0,0,3,6,6,1,75,31,1
0,44,10,10,0,45,2,40,25,1,1,0,0,2,0,2,0,28,43,4,40,0,16,4,0,9,42,0,62,0,0,5,5,1,0,0,0,19,41,0,32,28,3,1,0,1,6,6,1,72,61,2
0,34,0,0,0,4,0,0,11,1,1,3,1,3,1,1,0,0,0,0,0,0,32,30,0,9,0,2,63,0,0,5,5,1,0,0,0,4,3,0,38,19,4,0,0,5,0,0,0,78,129,2
0,42,0,0,0,32,3,28,29,1,0,1,1,4,1,0,0,12,28,6,36,38,4,4,0,7,28,0,64,2,0,5,5,2,0,0,0,30,25,0,46,16,6,0,0,12,6,6,1,76,142,2
45,46,0,0,0,26,5,28,22,0,1,0,0,1,0,3,0,8,28,0,38,4,0,4,0,1,8,4,65,2,1,0,0,0,0,0,51,16,11,0,12,21,4,0,1,0,6,0,1,74,45,0
0,44,0,0,34,0,3,4,5,0,1,0,0,0,0,4,0,0,8,7,45,4,0,0,0,1,0,0,66,0,0,0,0,0,0,0,0,0,3,28,0,12,6,1,0,19,0,0,0,70,20,2
0,36,1,0,0,28,2,25,25,0,1,1,2,4,2,0,0,0,19,2,32,40,0,0,0,3,0,0,67,3,0,4,4,0,0,0,0,4,3,0,47,12,4,1,0,12,0,0,1,76,120,0
4,32,0,11,4,36,1,46,9,0,1,0,0,1,0,3,0,25,44,4,22,4,0,0,0,2,12,0,68,1,0,4,4,0,0,0,8,44,19,0,8,0,6,0,0,3,6,6,0,73,40,0
0,44,8,8,0,40,3,36,9,0,0,1,3,3,3,1,0,19,40,5,38,40,0,0,0,9,12,0,69,0,0,4,4,2,0,0,0,19,7,0,30,28,6,0,0,14,10,10,1,73,84,1
0,38,10,10,4,44,14,42,23,1,1,-1,0,0,0,4,0,8,42,6,36,0,4,4,0,7,0,3,70,1,0,5,5,0,0,1,0,34,3,0,0,12,4,0,0,16,6,6,0,69,4,0
0,46,8,0,0,50,3,49,23,1,1,0,0,1,0,3,0,16,42,3,42,28,0,0,0,9,16,0,71,1,0,4,4,1,0,0,0,47,15,0,25,12,6,1,0,18,10,6,1,75,51,0
40,46,10,10,0,27,11,28,10,1,1,0,0,1,0,3,0,0,27,7,46,0,8,0,0,9,4,0,72,2,0,0,0,0,0,0,50,22,11,0,8,18,1,0,0,0,3,6,0,75,50,1
30,47,9,9,0,48,4,50,20,1,1,0,0,2,0,2,1,22,46,4,42,4,4,8,0,9,44,0,73,0,0,5,5,0,0,0,34,34,45,0,28,19,5,1,0,1,0,0,0,71,41,0
44,40,8,8,0,44,1,45,13,0,1,-1,0,-1,0,5,1,12,32,6,32,19,0,0,0,1,8,0,74,0,0,5,5,0,0,0,44,47,3,0,16,0,6,1,0,1,10,10,0,74,24,2
34,46,8,0,0,28,13,27,9,0,1,-1,0,0,0,4,0,0,28,6,42,8,0,4,0,1,8,0,75,0,0,0,0,0,0,0,46,4,19,0,8,18,4,1,1,0,10,7,1,74,37,2
0,30,0,0,0,4,14,19,29,1,0,1,0,4,0,0,0,0,4,5,32,40,8,0,1,10,0,0,76,2,0,4,4,0,0,0,0,0,3,0,44,16,3,0,0,12,4,4,0,74,129,0
0,28,0,7,0,27,14,29,5,0,0,1,1,3,1,1,0,4,22,6,32,32,0,0,0,3,0,0,77,3,0,5,5,2,0,0,0,25,3,0,45,28,4,0,0,11,6,8,0,74,97,0
0,36,2,0,0,16,14,16,30,0,0,3,1,4,1,0,0,8,12,6,36,4,40,38,1,11,0,0,78,0,0,2,2,0,0,0,0,0,3,0,38,4,4,0,0,6,4,4,0,75,114,0
8,36,8,8,0,42,3,45,15,1,1,-1,0,-1,0,5,0,30,40,4,16,0,4,0,0,1,0,0,79,0,0,4,4,1,0,0,8,38,11,16,0,4,4,0,0,3,10,10,0,74,15,1
0,45,8,8,0,36,3,36,5,1,1,0,0,1,0,3,0,8,34,6,40,44,4,0,0,9,12,0,80,2,1,2,2,0,0,0,0,32,11,0,32,19,6,1,0,14,10,10,1,78,68,0
0,45,0,8,0,36,7,32,5,0,0,0,1,2,1,2,0,16,36,1,42,34,8,4,0,3,8,1,81,3,0,4,4,2,0,0,0,0,3,0,32,16,5,0,0,14,6,10,0,74,67,1
4,44,8,0,0,54,7,48,12,0,1,0,0,0,0,4,0,40,52,6,45,0,4,8,0,1,12,2,82,3,0,3,3,0,0,0,0,47,25,0,12,4,4,0,0,3,10,6,1,74,42,0
0,32,0,2,0,16,2,0,16,1,0,4,1,5,1,-1,0,8,8,2,32,8,45,45,0,11,0,0,83,0,0,3,3,0,0,0,0,0,3,0,50,16,4,1,0,9,6,6,1,77,165,2
38,42,6,6,0,30,10,40,7,1,0,0,3,2,3,2,1,12,32,3,32,25,0,0,0,1,16,2,84,3,0,2,2,0,0,0,47,36,7,0,19,16,5,0,0,3,9,9,0,72,47,2
8,42,11,0,0,44,2,40,26,1,1,-1,0,-1,0,5,0,22,45,4,28,8,0,0,0,1,0,0,85,2,0,4,4,0,0,0,0,45,11,0,0,8,5,0,0,3,6,6,0,74,16,1
38,45,8,8,4,51,14,48,14,0,1,-1,2,-1,2,5,1,34,48,5,32,8,0,0,0,9,4,0,86,2,0,2,2,1,0,1,36,47,11,0,4,16,3,0,0,3,10,10,0,75,15,0
0,32,0,0,0,8,6,19,27,0,1,3,0,3,0,1,0,0,4,7,32,25,44,36,0,4,0,4,87,0,0,4,4,2,0,0,0,0,3,0,36,22,3,0,0,8,5,5,0,76,113,1
0,25,8,8,0,38,2,22,28,1,1,2,0,5,0,-1,0,4,28,6,28,44,4,8,1,3,0,0,88,3,0,5,5,1,0,0,0,8,3,0,44,16,5,0,0,12,10,10,1,71,132,0
0,47,0,2,0,34,1,28,25,0,0,0,0,1,0,3,0,8,32,6,46,42,0,8,1,4,16,0,89,1,0,5,5,0,0,0,0,28,7,0,25,25,6,0,0,14,0,0,1,78,69,1
0,34,0,0,0,42,13,50,13,0,0,0,1,2,1,2,0,8,36,4,32,8,0,0,0,11,34,0,90,1,1,4,4,0,0,0,0,32,28,0,28,12,4,0,0,1,6,6,1,75,75,1
0,36,11,0,0,16,5,8,6,0,1,3,0,4,0,0,0,0,4,1,53,8,36,38,1,10,0,2,91,0,0,3,3,0,0,0,0,4,3,0,42,4,6,1,0,9,6,6,0,77,157,0
0,28,3,3,0,0,6,12,23,0,1,4,0,5,0,-1,0,4,8,0,36,0,36,42,0,10,0,1,92,2,0,5,5,0,0,0,0,0,3,0,48,16,3,0,0,9,4,4,0,76,157,1
0,42,7,7,0,32,3,32,18,1,1,1,0,3,0,1,0,0,25,5,42,30,0,4,0,11,4,0,93,2,0,5,5,2,0,0,0,28,7,0,28,4,5,0,0,13,8,8,0,73,75,1
44,47,0,0,0,28,13,27,25,0,1,0,0,1,0,3,0,16,28,2,40,0,0,0,0,2,8,0,94,1,0,0,0,0,0,0,46,19,22,0,12,24,3,0,1,0,0,7,1,75,51,2
0,42,0,0,0,46,5,49,16,1,0,0,2,2,2,2,0,25,44,4,32,0,0,0,0,2,25,0,95,3,0,4,4,0,0,0,0,19,31,0,22,0,1,1,0,1,6,6,1,70,38,1
0,42,0,0,0,47,14,40,19,1,0,0,0,1,0,3,0,19,36,5,40,22,0,4,0,9,8,0,96,1,1,5,5,1,0,0,0,46,15,0,28,16,3,0,0,17,6,6,1,75,57,1
0,36,1,0,0,24,2,29,25,1,1,1,1,3,1,1,0,4,19,4,28,34,0,4,2,4,12,0,97,0,0,4,4,1,0,0,0,28,3,0,43,19,3,1,0,11,6,6,0,76,113,1
0,42,0,0,0,38,3,38,20,0,0,1,0,3,0,1,0,12,40,4,28,0,8,12,0,9,34,0,98,0,0,4,4,1,0,1,4,30,37,0,25,8,6,0,0,1,0,0,1,66,45,0
0,48,0,8,0,32,12,34,22,0,1,0,0,3,0,1,0,19,25,0,32,30,8,4,0,4,8,2,99,2,0,2,2,0,0,0,0,25,3,0,22,12,6,0,0,13,6,10,0,74,75,1
0,32,2,0,0,37,1,39,31,1,1,0,2,2,2,2,0,4,34,4,36,40,4,4,0,9,0,0,100,0,1,4,4,0,0,0,0,22,3,0,43,19,3,0,0,10,6,6,1,76,80,2
0,32,0,0,0,8,4,8,28,0,1,3,0,4,0,0,0,8,8,7,0,0,45,42,0,4,0,4,101,1,1,3,3,0,0,0,0,4,3,0,42,19,6,0,0,6,5,5,0,76,141,1
0,36,0,0,0,46,1,46,19,1,0,-1,0,0,0,4,0,22,38,5,8,8,4,4,0,2,22,0,102,0,0,4,4,1,0,1,0,30,7,0,0,4,6,0,0,16,6,6,0,69,3,2
0,44,9,9,0,37,12,37,6,1,1,0,0,2,0,2,0,19,30,4,42,46,25,30,0,11,28,0,103,1,0,5,5,0,0,0,0,32,28,0,53,30,3,0,0,10,0,0,0,78,99,0
0,45,8,0,0,50,11,50,26,0,0,0,0,1,0,3,0,22,47,3,36,8,0,0,0,1,8,0,104,3,0,4,4,0,0,0,0,48,7,16,8,0,5,0,0,16,10,6,0,71,38,2
34,47,0,0,0,32,7,30,31,0,1,-1,0,-1,0,5,0,0,32,2,28,0,4,8,0,7,8,4,105,1,0,0,0,0,0,0,42,30,11,0,4,6,5,1,1,0,0,5,0,73,20,1
0,32,0,8,0,0,11,0,31,0,1,3,2,3,2,1,0,8,0,2,38,4,40,38,0,4,0,0,106,2,0,3,3,1,0,0,0,8,3,0,42,22,6,0,0,5,7,10,1,78,128,0
0,44,0,0,0,25,14,8,25,0,1,1,0,4,0,0,0,0,22,4,22,28,0,8,0,10,0,2,107,0,0,4,4,1,0,0,0,0,3,0,34,16,4,0,0,12,6,6,0,74,115,1
0,28,3,3,0,12,5,0,13,1,0,4,1,5,1,-1,0,0,8,5,28,0,40,44,0,3,0,2,108,3,1,3,3,2,0,0,0,0,3,0,46,8,4,0,0,7,4,4,0,74,148,1
0,45,8,8,0,52,14,48,27,1,0,0,0,1,0,3,0,32,52,6,46,12,8,0,0,7,8,5,109,0,0,4,4,1,0,0,8,46,15,0,12,19,4,0,0,3,10,10,1,70,34,2
0,51,0,0,0,51,3,50,15,1,0,0,0,1,0,3,0,22,46,5,48,30,4,16,0,7,12,0,110,1,0,5,5,0,0,0,0,47,15,0,30,30,6,0,0,18,6,6,1,74,47,2
0,28,9,9,0,25,14,4,20,0,1,3,0,4,0,0,0,8,22,6,42,8,45,50,1,3,0,3,111,3,0,4,4,0,0,0,0,16,3,0,46,28,4,0,0,6,6,6,1,75,116,2
0,25,0,1,0,12,1,8,14,1,1,3,0,3,0,1,0,0,8,3,16,0,42,36,0,7,0,0,112,1,0,5,5,0,0,0,0,0,3,0,38,16,6,0,0,8,6,6,0,77,112,2
0,28,8,8,0,30,12,8,5,0,0,3,1,4,1,0,0,0,8,0,42,0,48,48,0,10,0,2,113,2,0,4,4,0,0,0,0,4,3,0,47,25,5,0,0,8,10,10,1,76,152,0
0,22,6,0,0,16,3,12,23,0,1,3,0,4,0,0,0,0,0,7,28,8,32,25,0,4,0,0,114,1,0,3,3,1,0,0,0,0,3,0,34,12,6,0,0,7,9,7,0,75,130,2
38,49,0,0,0,44,3,34,11,0,0,1,0,2,0,2,0,19,30,5,46,0,4,0,0,11,25,0,115,0,0,0,0,1,0,0,54,34,25,0,25,18,6,0,0,0,4,6,1,75,70,2
0,40,0,0,0,32,13,32,24,0,1,1,0,3,0,1,0,16,28,0,32,28,0,0,0,7,12,4,116,0,0,4,4,0,0,0,0,25,11,0,28,12,6,1,0,14,6,6,0,72,71,1
0,58,0,0,40,0,2,8,11,0,0,0,0,0,0,4,0,0,12,1,50,4,4,4,0,2,0,2,117,0,0,0,0,0,0,1,4,8,3,22,8,4,4,0,0,20,6,6,0,75,35,0
8,30,0,0,0,49,2,47,15,0,1,-1,2,0,2,4,0,25,40,3,36,4,0,4,0,1,12,0,118,1,0,5,5,2,0,0,8,36,22,16,4,16,6,0,0,3,0,0,0,72,21,1
0,38,11,11,4,57,3,53,8,1,1,-1,0,-1,0,5,0,22,49,6,36,4,8,0,0,1,0,0,119,1,0,5,5,0,0,1,0,44,11,16,0,8,4,1,0,3,6,6,1,74,23,1
0,42,0,0,4,51,1,48,19,0,0,0,1,1,1,3,0,42,44,6,16,4,8,8,0,1,22,0,120,0,0,4,4,0,0,0,4,49,25,0,22,12,3,1,0,3,6,6,1,78,70,0
0,32,10,10,0,0,2,0,31,0,0,4,0,5,0,-1,0,0,12,4,0,4,38,34,1,10,0,0,121,0,0,5,5,0,0,0,0,0,3,0,40,8,3,1,0,8,6,6,0,73,135,0
0,38,2,11,0,16,3,16,31,0,0,3,1,4,1,0,0,0,4,2,40,8,38,44,0,10,0,4,122,2,0,4,4,1,0,0,0,0,3,0,46,19,6,0,0,9,0,0,1,77,154,2
0,44,8,0,0,40,0,40,6,1,0,0,1,2,1,2,0,19,32,1,46,25,4,0,1,10,8,0,123,0,0,4,4,0,0,0,0,16,7,0,19,12,1,1,0,15,10,7,0,75,74,0
0,34,3,3,0,29,11,24,7,0,0,0,0,3,0,1,0,8,25,5,32,38,4,0,0,4,0,0,124,0,0,4,4,2,0,0,0,28,3,0,45,32,6,0,0,11,6,6,0,74,88,1
0,44,0,1,0,28,6,30,26,0,0,0,0,2,0,2,0,19,32,2,38,4,30,28,0,2,22,4,125,3,0,4,4,0,0,0,8,25,15,0,28,32,3,0,0,2,6,6,1,76,74,1
0,40,0,0,0,37,13,33,15,1,1,0,0,3,0,1,0,4,30,6,38,40,4,0,0,10,12,2,126,0,0,1,1,1,0,0,0,32,3,0,47,19,4,0,0,10,4,4,1,75,81,1
0,36,0,11,0,19,6,12,28,1,0,3,3,4,3,0,0,4,4,1,22,8,32,36,0,7,0,4,127,2,0,4,4,0,0,0,0,0,3,0,36,16,6,0,0,6,0,0,0,77,147,0
0,42,8,8,0,45,11,49,8,0,0,-1,2,0,2,4,1,22,46,7,40,16,12,12,0,1,12,0,128,1,0,2,2,1,0,0,4,46,25,0,16,0,3,0,0,3,10,10,0,75,39,0
