GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
1080,6,9,5,5,5,5
1080,1,10,5,5,5,5
750,4,8,5,5,5,5
1080,6,11,5,6,5,6
750,8,5,5,6,5,6
1080,3,9,5,6,5,6
1200,4,2,5,6,5,6
1080,10,7,5,6,5,6
930,9,5,5,7,5,7
1200,2,6,5,7,5,7
750,7,3,5,7,5,7
930,10,4,5,7,5,7
1200,1,8,5,7,5,7
930,5,11,5,8,5,8
750,9,2,5,8,5,8
1200,8,3,5,8,5,8
930,6,10,5,8,5,8
1200,4,1,5,8,5,8
930,11,4,5,9,5,9
750,5,10,5,9,5,9
1080,8,9,5,9,5,9
930,3,2,5,9,5,9
930,1,7,5,9,5,9
930,11,8,5,10,5,10
1200,3,5,5,10,5,10
750,10,9,5,10,5,10
1080,2,7,5,10,5,10
1080,1,6,5,10,5,10
1080,1,11,5,11,5,11
1200,4,5,5,11,5,11
1080,9,7,5,11,5,11
750,8,2,5,11,5,11
1200,6,3,5,11,5,11
750,11,10,5,12,5,12
750,5,6,5,12,5,12
1080,2,1,5,12,5,12
750,3,4,5,12,5,12
1080,7,8,5,12,5,12
930,11,8,6,4,5,4
750,5,2,6,4,5,4
750,9,3,6,4,5,4
750,7,4,6,4,5,4
930,10,1,6,4,5,4
1200,11,6,6,5,5,5
750,5,3,6,5,5,5
1200,2,9,6,5,5,5
1080,7,10,6,5,5,5
1080,8,4,6,5,5,5
1200,3,11,6,6,5,6
750,10,5,6,6,5,6
1080,2,7,6,6,5,6
750,1,8,6,6,5,6
930,4,6,6,6,5,6
750,11,2,6,7,5,7
1080,9,1,6,7,5,7
930,3,7,6,7,5,7
750,6,8,6,7,5,7
1080,7,11,6,8,5,8
1200,1,5,6,8,5,8
750,4,9,6,8,5,8
1200,6,2,6,8,5,8
750,8,10,6,8,5,8
1080,11,9,6,9,5,9
930,5,7,6,9,5,9
1200,2,3,6,9,5,9
930,10,6,6,9,5,9
1200,1,4,6,9,5,9
930,11,5,6,10,5,10
1200,9,6,6,10,5,10
1080,3,1,6,10,5,10
1200,8,7,6,10,5,10
930,4,10,6,10,5,10
1080,5,4,6,11,5,11
1200,7,9,6,11,5,11
750,2,10,6,11,5,11
750,3,8,6,11,5,11
750,6,1,6,11,5,11
1080,10,11,6,12,5,12
1080,6,5,6,12,5,12
750,9,8,6,12,5,12
1200,1,2,6,12,5,12
750,4,3,6,12,5,12
930,6,11,7,4,5,4
1200,3,5,7,4,5,4
930,9,2,7,4,5,4
750,10,7,7,4,5,4
930,4,8,7,4,5,4
930,11,8,7,5,5,5
930,2,5,7,5,5,5
930,3,9,7,5,5,5
750,4,7,7,5,5,5
930,1,10,7,5,5,5
750,11,3,7,6,5,6
1200,5,10,7,6,5,6
750,7,2,7,6,5,6
750,8,1,7,6,5,6
930,6,4,7,6,5,6
1200,2,11,7,7,5,7
750,1,9,7,7,5,7
750,7,3,7,7,5,7
1200,8,6,7,7,5,7
1200,11,7,7,8,5,8
1200,5,1,7,8,5,8
750,9,4,7,8,5,8
1200,2,6,7,8,5,8
1200,10,8,7,8,5,8
930,9,11,7,9,5,9
930,7,5,7,9,5,9
1080,3,2,7,9,5,9
750,6,10,7,9,5,9
750,4,1,7,9,5,9
750,5,11,7,10,5,10
750,6,9,7,10,5,10
750,1,3,7,10,5,10
1080,7,8,7,10,5,10
1080,10,4,7,10,5,10
1080,4,5,7,11,5,11
1080,9,7,7,11,5,11
1200,10,2,7,11,5,11
930,8,3,7,11,5,11
1200,1,6,7,11,5,11
1080,11,10,7,12,5,12
930,5,6,7,12,5,12
1080,8,9,7,12,5,12
750,2,1,7,12,5,12
1200,3,4,7,12,5,12
