GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
930,9,6,3,4,5,4
1200,10,7,3,4,5,4
750,14,11,3,4,4,4
1080,15,12,3,4,5,4
1200,19,16,3,4,5,4
750,20,17,3,4,5,4
1080,1,7,3,5,4,5
1080,2,8,3,5,5,5
1080,3,9,3,5,5,5
1200,4,10,3,5,5,5
1200,5,6,3,5,5,5
750,11,17,3,5,5,5
750,12,18,3,5,5,5
1080,13,19,3,5,5,5
930,14,20,3,5,5,5
750,15,16,3,5,5,5
930,2,4,3,6,5,6
930,3,5,3,6,5,6
930,7,9,3,6,5,6
1080,8,10,3,6,5,6
930,12,14,3,6,5,6
930,13,15,3,6,5,6
750,17,19,3,6,5,6
1080,18,20,3,6,5,6
1080,10,1,3,7,5,7
1080,6,2,3,7,5,7
1200,9,5,3,7,5,7
930,20,11,3,7,4,7
930,18,14,3,7,5,7
1080,19,15,3,7,5,7
930,7,3,3,8,5,8
930,8,4,3,8,5,8
930,16,12,3,8,5,8
750,17,13,3,8,5,8
1200,2,10,3,9,5,9
1200,3,6,3,9,5,9
930,11,19,3,9,5,9
930,12,20,3,9,5,9
930,15,18,3,9,5,9
750,1,9,3,10,5,10
1080,4,7,3,10,5,10
1080,5,8,3,10,5,10
750,13,16,3,10,5,10
1080,14,17,3,10,5,10
930,1,5,3,11,5,11
1200,3,2,3,11,5,11
1200,6,10,3,11,4,11
1200,8,7,3,11,5,11
1200,11,15,3,11,4,11
1080,13,12,3,11,4,11
930,16,20,3,11,5,11
1200,18,17,3,11,5,11
1080,8,1,3,12,5,12
750,9,2,3,12,5,12
1080,10,3,3,12,5,12
750,6,4,3,12,5,12
1200,7,5,3,12,5,12
1200,18,11,3,12,5,12
1080,19,12,3,12,5,12
1200,20,13,3,12,4,12
1200,16,14,3,12,5,12
1080,17,15,3,12,5,12
1080,2,1,3,13,5,13
930,4,3,3,13,5,13
1200,7,6,3,13,5,13
1080,9,8,3,13,5,13
1200,12,11,3,13,5,13
930,14,13,3,13,5,13
1080,17,16,3,13,5,13
1200,19,18,3,13,5,13
750,1,3,3,14,5,14
930,5,4,3,14,5,14
750,6,8,3,14,5,14
750,10,9,3,14,5,14
1200,11,13,3,14,5,14
1200,15,14,3,14,5,14
1200,16,18,3,14,5,14
1080,20,19,3,14,5,14
1200,3,13,4,1,5,1
930,6,16,4,1,5,1
1080,9,19,4,1,5,1
930,10,20,4,1,5,1
1200,11,5,4,1,5,1
750,17,6,4,1,5,1
1200,1,11,4,2,4,2
1200,4,14,4,2,5,2
750,8,18,4,2,5,2
1080,12,1,4,2,5,2
1080,15,4,4,2,5,2
930,18,7,4,2,5,2
1200,2,12,4,3,5,3
1200,5,15,4,3,5,3
930,7,17,4,3,4,3
750,13,2,4,3,5,3
1200,14,3,4,3,4,3
930,19,8,4,3,5,3
930,20,9,4,3,5,3
1080,16,10,4,3,5,3
1080,1,3,4,4,5,4
750,5,4,4,4,5,4
1200,6,8,4,4,4,4
1080,10,9,4,4,5,4
1200,11,13,4,4,5,4
930,15,14,4,4,5,4
750,16,18,4,4,5,4
1080,20,19,4,4,5,4
1200,4,1,4,6,5,6
930,5,2,4,6,5,6
750,9,6,4,6,4,6
750,10,7,4,6,5,6
1080,14,11,4,6,5,6
1080,15,12,4,6,5,6
1080,19,16,4,6,5,6
1200,20,17,4,6,5,6
1080,15,2,4,7,5,7
750,12,4,4,7,5,7
1080,19,6,4,7,5,7
930,16,8,4,7,5,7
750,18,10,4,7,5,7
1200,14,1,4,8,5,8
1200,11,3,4,8,5,8
1080,13,5,4,8,5,8
1200,20,7,4,8,5,8
1200,17,9,4,8,5,8
1080,1,15,4,9,5,9
1200,3,12,4,9,4,9
1080,5,14,4,9,5,9
1080,7,16,4,9,5,9
1080,9,18,4,9,5,9
1200,2,11,4,10,5,10
750,4,13,4,10,5,10
1080,6,20,4,10,5,10
1200,8,17,4,10,5,10
1200,10,19,4,10,5,10
750,2,4,4,11,5,11
930,3,5,4,11,5,11
1200,7,9,4,11,5,11
1080,8,10,4,11,5,11
1200,12,14,4,11,5,11
930,13,15,4,11,4,11
750,17,19,4,11,5,11
1080,18,20,4,11,5,11
1080,1,13,4,12,5,12
930,2,14,4,12,5,12
1080,3,15,4,12,5,12
1080,4,11,4,12,5,12
930,5,12,4,12,5,12
930,6,18,4,12,5,12
1080,7,19,4,12,5,12
930,8,20,4,12,5,12
930,9,16,4,12,5,12
750,10,17,4,12,5,12
1200,2,1,4,13,5,13
1200,4,3,4,13,5,13
930,7,6,4,13,5,13
930,9,8,4,13,4,13
1080,12,11,4,13,5,13
930,14,13,4,13,5,13
1080,17,16,4,13,5,13
930,19,18,4,13,5,13
750,1,5,4,14,5,14
750,3,2,4,14,5,14
930,6,10,4,14,4,14
750,8,7,4,14,5,14
930,11,15,4,14,5,14
1200,13,12,4,14,5,14
1080,16,20,4,14,5,14
930,18,17,4,14,4,14
1080,12,7,5,1,5,1
930,13,8,5,1,5,1
1200,16,1,5,2,5,2
1200,17,2,5,2,5,2
930,18,3,5,2,5,2
1200,19,4,5,3,5,3
750,20,5,5,3,5,3
750,11,6,5,3,5,3
750,14,9,5,3,5,3
1080,15,10,5,3,5,3
930,2,4,5,4,5,4
1200,3,5,5,4,5,4
750,7,9,5,4,5,4
1080,8,10,5,4,5,4
1080,12,14,5,4,5,4
1080,13,15,5,4,5,4
750,17,19,5,4,5,4
1200,18,20,5,4,5,4
750,18,1,5,5,5,5
1080,19,2,5,5,4,5
1080,20,3,5,5,4,5
1080,16,4,5,5,5,5
1200,17,5,5,5,5,5
750,13,6,5,5,5,5
1200,14,7,5,5,5,5
1200,15,8,5,5,4,5
1080,11,9,5,5,5,5
1200,12,10,5,5,5,5
750,1,3,5,6,4,6
750,5,4,5,6,4,6
930,6,8,5,6,5,6
750,10,9,5,6,5,6
1200,11,13,5,6,5,6
750,15,14,5,6,5,6
1200,16,18,5,6,5,6
750,20,19,5,6,5,6
1200,16,2,5,7,5,7
750,18,4,5,7,5,7
930,15,6,5,7,5,7
1080,12,8,5,7,5,7
1080,14,10,5,7,5,7
930,20,1,5,8,4,8
750,17,3,5,8,5,8
1080,19,5,5,8,5,8
750,11,7,5,8,5,8
750,13,9,5,8,5,8
1080,2,20,5,9,5,9
1200,4,17,5,9,5,9
750,6,14,5,9,5,9
750,8,11,5,9,5,9
1200,10,13,5,9,4,9
1200,1,19,5,10,5,10
750,3,16,5,10,5,10
1200,5,18,5,10,5,10
750,7,15,5,10,5,10
1200,9,12,5,10,5,10
1200,1,5,5,11,5,11
1200,3,2,5,11,5,11
750,6,10,5,11,5,11
1080,8,7,5,11,5,11
750,11,15,5,11,5,11
1080,13,12,5,11,5,11
1200,16,20,5,11,5,11
1080,18,17,5,11,5,11
750,1,17,5,12,5,12
1080,2,18,5,12,5,12
750,3,19,5,12,5,12
1080,4,20,5,12,5,12
930,5,16,5,12,4,12
750,6,12,5,12,5,12
1200,7,13,5,12,5,12
1080,8,14,5,12,5,12
1080,9,15,5,12,5,12
1200,10,11,5,12,5,12
1080,4,1,5,13,5,13
930,5,2,5,13,5,13
1200,9,6,5,13,5,13
1080,10,7,5,13,5,13
1200,14,11,5,13,5,13
1200,15,12,5,13,5,13
750,19,16,5,13,5,13
750,20,17,5,13,5,13
750,2,1,5,14,5,14
750,4,3,5,14,5,14
750,7,6,5,14,5,14
1080,9,8,5,14,5,14
1080,12,11,5,14,5,14
1200,14,13,5,14,5,14
1080,17,16,5,14,5,14
1200,19,18,5,14,5,14
