PTHA,PSTA,PLEB,PREB,PKAC,PACC,PHED,PSPD,PPOE,PBRE,PEYE,PFSH,PLSH,PMSH,PRSH,PSSH,RATH,PCTH,PAGI,PSKI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PHCL,SPSL,HELM,PHAN,PLHN,PRHN,PSLO,PTTO,PLFP,PTHP,PJMP,PCAR,PKPR,PSTR,PAWR,PDIS,PVIS,PFJS,PPOS,PLWS,PRWS,MRCT,PHGT,PWGT,PSLT
0,14,0,0,0,13,12,15,24,0,0,1,0,4,0,3,0,4,15,6,22,17,6,2,0,4,7,0,25,2,0,2,2,0,0,0,0,10,6,0,12,5,5,0,0,14,0,0,1,72,73,1
1,18,11,11,0,15,3,12,21,0,1,1,0,3,0,3,0,7,9,6,17,8,0,0,0,7,2,0,26,2,0,2,2,0,0,0,1,13,2,0,11,3,2,1,0,13,0,0,0,74,68,1
0,12,11,11,0,6,7,3,24,0,0,3,0,5,0,3,0,0,1,7,21,0,17,17,0,10,0,2,27,2,0,2,2,2,0,0,0,1,0,0,19,10,5,0,0,8,0,0,1,77,154,1
0,10,6,0,0,4,3,0,16,0,0,3,0,4,0,0,0,0,4,0,12,2,12,13,0,7,0,1,28,1,0,2,2,0,0,0,0,0,0,0,16,7,6,0,0,8,9,4,0,75,139,1
1,15,8,8,0,11,13,6,20,0,0,1,0,4,0,4,0,5,6,0,15,2,4,6,0,4,9,1,29,2,0,2,2,2,0,0,0,12,8,0,10,1,4,1,0,4,10,10,1,76,102,1
0,18,11,11,0,25,14,21,24,0,0,0,0,0,0,3,0,4,21,6,18,1,2,0,0,7,15,0,30,2,0,2,2,0,2,0,1,14,14,0,7,3,4,1,0,1,6,6,1,71,45,1
0,11,0,0,0,7,14,3,14,0,0,2,0,3,0,1,0,0,6,5,16,8,0,0,0,7,0,0,31,0,0,2,2,0,0,0,0,1,0,0,12,4,3,0,0,12,5,5,0,72,122,1
9,13,0,0,0,9,13,7,14,0,1,0,0,0,0,3,0,0,8,0,16,1,2,0,0,7,2,2,32,0,0,0,0,0,0,0,15,2,6,0,2,2,1,0,1,0,3,6,0,73,41,1
0,15,8,8,0,17,14,9,25,0,0,0,0,3,0,2,0,6,12,5,21,16,0,2,2,4,4,0,33,2,0,2,2,0,0,0,0,11,2,0,10,4,2,0,0,13,10,10,1,78,66,1
0,14,0,0,0,13,14,13,20,1,0,0,0,1,0,2,0,1,14,5,19,8,0,0,0,10,3,0,34,0,0,2,2,0,0,0,0,6,0,0,8,5,3,1,0,13,5,5,0,76,54,1
12,25,10,10,0,21,13,16,22,0,0,-1,0,-1,0,4,1,7,20,7,14,0,0,1,0,2,3,1,35,2,0,0,0,2,0,0,16,16,6,0,2,0,3,0,1,0,6,6,0,70,18,1
0,11,11,11,0,17,12,13,13,0,0,-1,0,-1,0,4,0,4,15,5,14,5,2,0,0,7,4,0,36,2,0,2,2,2,0,0,0,17,4,0,2,5,6,1,0,17,0,0,0,72,25,1
0,12,11,0,0,11,5,12,14,0,0,-1,0,1,0,2,0,0,9,6,14,9,0,0,0,9,1,0,37,0,0,2,2,0,2,0,0,14,3,0,7,5,3,0,0,17,6,6,0,73,36,1
0,7,7,0,0,2,9,5,10,0,0,2,0,4,0,2,0,0,4,6,20,9,1,0,0,10,0,3,38,1,0,2,2,2,0,0,0,0,0,0,13,2,5,1,0,12,8,5,0,73,121,1
0,14,0,0,0,10,11,6,18,0,0,1,0,4,0,3,0,4,11,6,15,0,2,2,0,9,7,1,39,0,0,2,2,2,0,0,0,10,5,0,6,1,6,0,0,2,4,4,0,71,89,1
0,22,0,0,0,16,14,17,20,0,0,0,0,1,0,1,0,8,13,4,19,10,2,1,0,7,1,0,40,1,0,2,2,2,2,0,0,16,3,0,8,4,6,0,0,17,5,5,1,76,50,1
0,14,11,11,0,17,5,12,11,0,1,-1,0,-1,0,4,0,0,13,4,16,0,0,0,0,7,0,0,41,2,0,2,2,0,0,0,0,12,0,1,1,1,6,0,0,16,6,6,0,71,23,1
0,11,0,0,0,10,14,12,19,0,0,1,0,4,0,4,0,0,10,4,15,10,0,0,0,4,0,0,42,0,0,2,2,0,0,0,0,6,0,0,8,0,0,1,0,10,6,6,1,74,99,1
0,16,0,0,0,13,14,15,15,0,0,0,0,1,0,3,0,7,14,6,14,0,1,0,0,9,8,0,43,0,0,2,2,0,0,0,1,8,8,0,5,2,4,0,0,1,5,5,0,69,44,1
19,16,10,10,0,5,7,4,14,0,0,0,0,2,0,2,0,2,4,0,12,2,2,2,0,2,3,3,44,2,0,0,0,0,0,0,25,7,5,0,4,8,2,0,4,0,0,0,1,76,53,1
0,14,11,0,0,10,7,6,14,0,0,1,0,3,0,3,0,9,8,1,17,2,3,6,0,10,6,2,45,2,0,1,1,0,0,0,1,12,5,0,8,2,4,0,0,4,0,0,0,75,78,1
0,18,0,0,0,10,13,12,20,0,0,1,0,4,0,3,0,7,6,0,16,1,1,5,0,7,6,2,46,0,0,2,2,0,2,0,0,10,7,0,7,2,0,0,0,4,5,5,1,73,74,1
0,16,11,11,0,20,12,18,20,0,0,0,0,0,0,2,0,1,17,6,15,0,1,0,0,7,0,0,47,1,0,2,2,0,0,0,0,18,2,0,1,1,2,0,0,16,5,5,0,71,31,1
0,9,11,11,1,13,7,13,10,0,0,-1,0,-1,0,4,0,7,9,1,4,0,1,3,0,1,7,2,48,0,0,2,2,2,0,0,2,12,8,0,2,1,0,0,0,3,5,5,0,74,20,1
13,28,0,0,0,17,14,17,25,0,0,0,0,0,0,3,1,10,17,6,22,0,0,0,0,9,4,0,49,0,0,0,0,2,0,0,20,16,4,0,3,5,4,0,1,0,0,0,0,76,27,1
0,7,7,0,0,4,12,4,14,0,0,0,0,3,0,3,0,0,1,6,14,0,11,13,0,4,0,0,50,0,0,2,2,0,0,0,0,5,6,0,12,3,3,0,0,9,8,5,0,76,113,1
0,13,0,0,1,15,7,18,20,0,0,-1,0,1,0,3,0,6,18,6,15,5,0,0,0,9,3,0,51,2,0,2,2,2,0,0,0,15,1,0,2,4,1,0,0,16,5,5,0,70,27,1
0,11,11,11,0,4,5,1,14,0,0,2,0,4,0,3,0,1,2,3,16,10,0,0,0,11,0,0,52,1,0,2,2,0,0,0,0,1,0,0,16,3,3,0,0,12,5,5,0,76,128,1
0,15,11,11,0,19,14,18,29,0,0,0,0,1,0,2,0,7,14,6,24,19,2,0,0,7,7,0,53,2,0,2,2,2,0,0,0,4,4,0,13,7,6,1,0,14,5,5,1,72,65,1
0,18,0,0,18,1,7,1,22,0,0,-1,0,-1,0,-1,0,0,0,1,19,2,1,0,0,2,0,2,54,1,0,0,0,0,0,0,0,0,0,22,0,4,3,0,0,19,0,0,0,69,0,1
0,13,11,11,0,14,5,15,11,0,0,0,0,0,0,4,0,3,14,4,11,6,0,0,0,7,1,0,55,2,0,2,2,0,0,0,0,12,2,0,3,2,4,0,0,17,6,6,0,71,34,1
0,13,0,0,0,13,14,14,15,0,0,0,0,0,0,4,0,5,13,5,15,3,3,0,0,11,8,0,56,0,0,2,2,0,0,0,1,4,8,0,5,0,6,1,0,1,5,5,0,69,37,1
0,9,6,6,0,9,3,7,9,0,0,1,0,4,0,3,0,1,5,5,12,8,1,2,0,9,0,0,57,1,0,0,0,2,0,0,0,4,0,0,9,8,6,0,0,10,9,9,0,76,96,1
0,13,7,0,0,14,14,11,13,0,0,0,0,0,0,2,0,8,13,4,15,1,4,1,0,9,11,0,58,0,0,2,2,0,0,0,0,9,11,0,7,2,0,0,0,1,8,0,1,66,43,1
0,11,0,0,0,5,4,2,16,0,0,3,0,4,0,1,0,2,0,3,12,0,10,15,0,11,0,3,59,1,0,0,0,2,0,0,0,1,0,0,22,1,4,1,0,9,5,5,0,77,174,1
0,12,0,0,0,6,5,6,17,0,0,1,0,4,0,4,0,0,4,5,13,10,0,0,0,4,0,0,60,0,0,2,2,2,0,0,0,4,0,0,12,4,0,0,0,12,0,0,0,74,114,1
0,19,8,0,1,24,5,22,24,1,0,0,0,0,0,4,0,15,18,0,16,3,1,3,0,7,3,4,61,0,0,2,2,2,0,0,2,22,4,1,2,5,5,1,0,3,10,0,1,75,31,1
0,16,11,11,0,17,3,14,19,0,0,0,0,3,0,2,0,8,17,5,18,0,4,1,0,9,15,0,62,1,0,2,2,2,2,0,0,5,13,0,10,8,0,1,0,1,5,5,1,72,61,1
0,11,0,0,0,1,0,0,8,0,0,3,0,3,0,1,0,0,0,4,10,0,10,9,0,7,0,0,63,0,0,2,2,2,0,0,0,1,0,0,13,5,3,0,0,5,5,5,0,78,129,1
0,15,11,11,0,10,1,8,24,1,0,2,0,4,0,1,0,3,8,3,16,13,1,1,1,10,8,0,64,0,0,2,2,2,0,0,0,9,6,0,16,4,6,1,0,12,0,0,1,76,142,1
17,18,8,0,0,2,5,5,24,0,1,-1,0,0,0,4,0,2,5,0,17,1,0,1,0,9,2,1,65,0,0,0,0,0,0,0,23,4,2,0,3,5,0,0,1,0,10,6,1,74,45,1
0,16,0,0,11,0,7,1,13,0,0,-1,0,0,0,4,0,0,2,0,21,1,0,0,0,7,0,2,66,0,0,0,0,0,0,0,0,0,0,14,0,3,5,0,0,19,0,0,0,70,20,1
0,12,11,11,0,8,1,7,22,0,0,2,0,4,0,1,0,0,5,6,15,14,0,0,0,7,0,0,67,0,0,2,2,0,0,0,0,1,0,0,17,3,3,1,0,12,5,5,1,76,120,1
1,10,11,0,1,12,5,18,20,0,0,0,0,0,0,3,0,7,16,6,13,1,0,0,0,9,3,0,68,0,0,2,2,2,0,0,2,16,4,0,2,0,6,0,0,3,6,6,0,73,40,1
0,16,0,0,0,14,3,12,26,0,0,1,0,0,0,2,0,5,14,6,17,14,0,0,0,4,3,0,69,0,0,2,2,2,0,0,0,5,1,0,9,8,5,1,0,14,6,6,1,73,84,1
0,13,11,11,1,16,5,15,14,0,0,-1,0,0,0,3,0,2,15,4,16,0,1,1,0,1,0,0,70,0,0,2,2,0,2,0,0,11,0,0,0,3,4,0,0,16,0,0,0,69,4,0
0,18,0,0,0,22,12,21,20,0,0,0,0,0,0,4,0,4,15,6,19,8,0,0,0,7,4,0,71,2,0,2,2,0,0,0,0,19,3,0,7,3,3,1,0,18,0,0,1,75,51,2
14,18,0,0,0,4,7,5,19,0,0,0,0,1,0,2,0,0,3,1,22,0,2,0,0,1,1,2,72,0,0,0,0,0,0,0,22,6,2,0,2,4,6,0,1,0,5,5,0,75,50,0
9,19,8,8,0,20,5,22,24,0,0,0,0,1,0,3,1,6,20,6,19,1,1,2,0,2,16,0,73,1,0,2,2,2,2,0,11,11,15,0,8,5,5,1,0,1,10,10,0,71,41,1
16,14,7,0,0,16,14,17,20,0,0,-1,0,-1,0,4,1,3,11,4,15,5,0,0,0,9,2,0,74,0,0,2,2,2,0,0,16,19,0,0,4,0,3,0,0,1,8,5,0,74,24,1
11,18,0,0,0,6,2,4,17,0,0,0,0,0,0,3,0,0,6,6,19,2,0,1,0,7,2,0,75,0,0,0,0,0,0,0,18,1,4,0,2,4,4,0,1,0,3,0,1,74,37,1
0,9,11,11,0,1,5,5,14,0,0,2,0,3,0,1,0,0,1,6,15,14,2,0,0,7,0,0,76,0,0,2,2,0,0,0,0,0,0,0,15,4,3,0,0,12,0,0,0,74,129,1
0,8,0,0,0,8,3,9,17,0,0,1,0,4,0,4,0,1,6,4,15,7,0,0,0,7,0,0,77,0,0,2,2,2,0,0,0,7,0,0,9,5,6,0,0,11,6,6,0,74,97,1
0,12,11,11,0,4,2,4,14,0,0,1,0,4,0,2,0,2,3,6,16,1,14,13,0,10,0,0,78,2,0,2,2,2,0,0,0,0,0,0,13,1,6,0,0,6,0,0,0,75,114,1
2,12,0,0,0,15,3,17,14,0,0,-1,0,-1,0,4,0,9,14,5,12,0,1,0,0,9,0,0,79,0,0,2,2,0,0,0,2,13,2,1,0,1,5,1,0,3,0,0,0,74,15,1
0,17,8,0,0,12,7,12,22,0,0,0,0,2,0,3,0,2,11,0,18,16,1,0,0,9,3,4,80,0,0,2,2,0,0,0,0,10,2,0,10,5,6,1,0,14,10,6,1,78,68,1
0,17,0,0,0,12,12,10,20,0,0,1,0,4,0,4,0,4,12,0,19,11,2,1,1,7,2,2,81,2,0,2,2,0,0,0,0,0,0,0,10,4,2,0,0,14,5,5,0,74,67,1
1,16,8,8,0,26,3,20,27,0,0,0,0,2,0,3,0,14,24,6,21,0,1,2,0,2,3,0,82,0,0,2,2,0,0,0,0,19,6,0,3,1,3,0,0,3,10,10,1,74,42,2
0,10,0,0,0,4,7,0,22,0,0,3,0,3,0,-1,0,2,2,0,15,2,17,17,1,7,0,2,83,2,0,2,2,0,0,0,0,0,0,0,22,4,1,0,0,9,5,5,1,77,165,1
13,15,11,11,0,9,5,14,16,0,0,0,0,0,0,2,1,3,10,4,15,7,0,0,0,7,4,0,84,0,0,2,2,0,0,0,19,12,1,0,5,4,6,1,0,3,5,5,0,72,47,0
2,15,0,0,0,16,5,14,14,0,1,0,0,-1,0,4,0,6,17,5,14,2,0,0,0,7,0,0,85,0,0,2,2,0,0,0,0,17,2,0,0,2,1,1,0,3,5,5,0,74,16,1
13,17,0,0,1,23,0,20,19,0,0,-1,0,-1,0,4,1,11,20,0,15,2,0,0,0,1,1,2,86,2,0,2,2,0,0,0,12,19,2,0,1,4,0,0,0,3,0,0,0,75,15,1
0,10,0,0,0,2,5,5,14,0,0,0,0,3,0,3,0,0,1,6,15,7,16,12,1,9,0,0,87,2,0,2,2,0,0,0,0,0,0,0,12,6,3,0,0,8,5,5,0,76,113,1
0,7,10,10,0,13,14,6,24,0,0,3,0,3,0,1,0,1,8,5,14,16,1,2,0,9,0,0,88,2,0,2,2,0,2,0,0,2,0,0,15,4,3,0,0,12,0,0,1,71,132,1
0,19,11,0,0,11,5,8,21,0,0,0,0,4,0,3,0,2,10,4,22,15,0,2,0,4,4,0,89,0,0,2,2,2,0,0,0,8,1,0,7,7,5,1,0,14,6,6,1,78,69,1
0,11,0,0,0,15,2,22,16,0,0,0,0,4,0,3,0,2,13,5,15,2,0,0,0,7,11,0,90,1,0,0,0,2,0,0,0,10,7,0,8,3,4,1,0,1,4,4,1,75,75,1
0,12,4,4,0,4,1,2,15,0,0,3,0,4,0,2,0,0,1,5,7,2,12,13,0,9,0,0,91,0,0,2,2,2,0,0,0,1,0,0,15,1,5,1,0,9,0,0,0,77,157,1
0,8,0,0,0,0,7,3,17,0,0,3,0,3,0,-1,0,1,2,2,16,0,12,15,0,9,0,2,92,1,0,2,2,0,0,0,0,0,0,0,20,4,0,0,0,9,0,0,0,76,157,1
0,15,0,0,0,10,7,10,18,0,0,0,0,2,0,1,0,0,7,0,19,9,0,1,0,10,1,2,93,0,0,2,2,0,2,0,0,8,1,0,8,1,5,1,0,13,6,6,0,73,75,1
16,19,0,0,0,7,7,3,20,0,0,0,0,0,0,4,0,4,6,0,18,0,0,0,0,1,2,2,94,0,0,0,0,0,0,0,18,5,5,0,3,6,5,0,4,0,0,0,1,75,51,1
0,15,0,0,0,18,14,21,22,0,0,0,0,0,0,4,0,7,18,5,15,0,0,0,0,2,7,0,95,2,0,2,2,0,0,0,0,5,8,0,6,0,2,1,0,1,6,6,1,70,38,1
0,15,11,0,0,19,14,14,20,0,0,0,0,0,0,3,0,5,12,6,18,6,0,1,0,11,2,0,96,1,0,2,2,0,2,0,0,18,3,0,8,4,4,0,0,17,5,5,1,75,57,1
0,12,0,0,0,7,5,9,18,1,1,0,0,3,0,3,0,1,5,6,14,8,0,1,0,9,3,4,97,0,0,2,2,0,0,0,0,8,0,0,8,2,1,0,0,11,6,6,0,76,113,1
0,15,11,11,0,13,11,13,13,0,0,0,0,0,0,4,0,3,15,6,14,0,2,3,0,9,11,0,98,0,0,2,2,0,0,0,1,9,11,0,7,2,0,1,0,1,0,0,1,66,45,1
0,20,11,11,0,10,5,11,14,0,0,1,0,4,0,3,0,5,7,5,15,9,2,1,0,7,2,0,99,2,0,2,2,2,0,0,0,7,0,0,6,3,6,1,0,13,6,6,0,74,75,1
0,10,0,0,0,13,5,14,22,0,0,1,0,3,0,2,0,1,11,5,16,11,1,1,0,10,0,0,100,1,0,2,2,0,0,0,0,6,0,0,8,2,1,0,0,10,4,4,1,76,80,1
0,10,0,0,0,2,7,2,18,0,0,3,0,3,0,1,0,2,2,1,10,0,17,15,0,11,0,2,101,0,0,2,2,2,0,0,0,1,0,0,15,5,6,0,0,6,5,5,0,76,141,1
0,12,11,11,0,18,4,18,14,0,0,-1,0,-1,0,4,0,6,13,6,11,2,1,1,0,1,6,0,102,0,0,2,2,2,0,0,0,9,1,0,0,1,4,1,0,16,0,0,0,69,3,1
0,16,11,11,0,13,5,13,27,0,0,1,0,3,0,3,0,5,9,5,19,15,7,9,1,9,8,0,103,0,0,2,2,0,0,0,0,10,7,0,13,6,1,1,0,10,0,0,0,78,99,1
0,17,6,6,0,22,3,22,20,0,0,0,0,0,0,4,0,6,19,6,16,2,0,0,0,9,2,0,104,2,0,2,2,2,0,0,0,20,1,1,2,0,0,0,0,16,9,9,0,71,38,1
11,19,0,0,0,10,12,9,16,0,0,-1,0,-1,0,4,0,0,10,6,14,0,1,2,0,7,2,0,105,0,0,0,0,0,0,0,15,9,2,0,1,1,2,1,1,0,1,4,0,73,20,1
0,10,0,0,0,0,3,0,17,0,0,2,0,3,0,1,0,2,0,1,17,1,14,13,0,4,0,2,106,2,0,2,2,0,0,0,0,2,0,0,15,6,5,0,0,5,5,5,1,78,128,1
0,16,11,11,0,7,1,2,16,0,0,2,0,3,0,2,0,0,6,5,13,8,0,2,0,10,0,0,107,0,0,2,2,2,0,0,0,0,0,0,10,4,3,0,0,12,0,0,0,74,115,1
0,8,5,5,0,3,4,0,17,0,0,3,0,5,0,3,0,0,2,5,14,0,14,16,0,10,0,0,108,2,0,1,1,2,0,0,0,0,0,0,18,2,3,0,0,7,0,0,0,74,148,1
0,17,11,11,0,24,3,20,24,0,0,-1,0,1,0,2,0,10,24,6,22,3,2,0,0,9,2,0,109,0,0,2,2,0,0,0,2,18,3,0,3,5,5,0,0,3,6,6,1,70,34,1
0,23,0,0,0,23,5,22,24,0,0,0,0,1,0,3,0,6,18,5,24,9,1,4,0,9,3,0,110,0,0,2,2,0,0,0,0,19,3,0,9,9,5,0,0,18,0,0,1,74,47,1
0,8,11,0,0,7,14,1,27,0,0,2,0,3,0,2,0,2,6,5,19,2,17,22,0,10,0,0,111,0,0,2,2,2,0,0,0,4,0,0,18,8,6,0,0,6,0,0,1,75,116,1
0,7,0,0,0,3,2,2,17,0,0,2,0,3,0,1,0,0,2,0,12,0,15,12,0,7,0,0,112,1,0,2,2,2,0,0,0,0,0,0,13,4,0,0,0,8,5,5,0,77,112,1
0,8,4,4,0,9,4,2,24,0,0,3,0,5,0,3,0,0,2,0,19,0,20,20,0,9,0,2,113,0,0,2,2,2,0,0,0,1,0,0,19,7,2,0,0,8,6,6,1,76,152,1
0,6,0,0,0,4,3,3,11,0,0,2,0,5,0,3,0,0,0,0,2,2,10,7,0,11,0,2,114,2,0,1,1,0,0,0,0,0,0,0,11,3,6,0,0,7,5,5,0,75,130,1
13,21,0,0,0,16,3,11,27,0,0,1,0,3,0,3,0,5,9,6,22,0,1,0,0,7,7,0,115,2,0,0,0,2,0,0,26,11,6,0,7,4,3,1,4,0,0,0,1,75,70,1
0,14,0,0,0,10,5,10,16,0,0,0,0,4,0,4,0,4,8,4,15,8,0,0,0,11,3,0,116,0,0,2,2,0,0,0,0,7,2,0,8,3,3,0,0,14,5,5,0,72,71,0
0,30,0,0,14,0,12,2,9,0,0,-1,0,-1,0,4,0,0,3,1,6,1,1,1,0,7,0,2,117,1,0,0,0,0,0,0,1,2,0,13,2,1,4,0,0,20,0,0,0,75,35,1
2,9,11,11,0,21,3,19,13,0,0,-1,0,0,0,4,0,7,14,4,16,1,0,1,0,7,3,0,118,1,0,2,2,0,0,0,2,12,5,1,1,4,4,0,0,3,4,4,0,72,21,1
0,13,0,0,1,29,13,25,18,0,0,-1,0,-1,0,4,0,6,21,0,16,1,2,0,0,7,0,1,119,0,0,2,2,0,0,0,0,16,2,1,0,2,4,1,0,3,0,0,1,74,23,1
0,15,0,0,1,23,7,20,18,0,0,0,0,1,0,2,0,15,16,5,12,1,2,2,0,7,6,0,120,2,0,2,2,2,2,0,1,21,6,0,6,3,3,0,0,3,5,5,1,78,70,1
0,10,0,0,0,0,5,0,13,0,0,3,1,4,1,0,0,0,3,6,10,1,13,11,0,4,0,0,121,0,0,2,2,2,0,0,0,0,0,0,14,2,5,0,0,8,0,0,0,73,135,1
0,13,6,0,0,4,13,4,22,0,0,3,0,5,0,3,0,0,1,0,18,2,13,16,1,9,0,2,122,2,0,2,2,2,0,0,0,0,0,0,18,5,0,0,0,9,9,0,1,77,154,1
0,16,11,11,0,14,7,14,19,0,0,0,0,4,0,4,0,5,10,1,22,7,1,0,0,10,2,2,123,1,0,2,2,0,0,0,0,4,1,0,5,3,6,0,0,15,4,4,0,75,74,1
0,11,11,11,0,9,13,7,17,0,1,1,0,4,0,2,0,2,7,1,15,10,1,0,0,4,0,2,124,0,0,2,2,2,0,0,0,8,0,0,9,7,4,0,0,11,0,0,0,74,88,1
0,16,11,11,0,8,5,9,14,0,0,1,0,2,0,2,0,5,10,5,17,1,4,3,0,11,6,0,125,0,0,2,2,2,0,0,1,7,6,0,6,5,0,1,0,2,0,0,1,76,74,1
0,14,11,11,0,13,7,11,24,0,1,1,0,3,0,2,0,1,9,2,17,11,1,0,0,10,3,2,126,0,0,2,2,0,0,0,0,10,0,0,10,2,4,0,0,10,5,5,1,75,81,1
0,12,0,0,0,5,13,3,13,0,0,3,0,4,0,0,0,1,1,7,13,2,10,12,1,4,0,2,127,1,0,2,2,2,0,0,0,0,0,0,12,4,5,0,0,6,5,5,0,77,147,1
0,15,0,0,0,17,11,21,22,0,0,0,0,1,0,3,1,6,18,4,18,4,3,3,0,7,3,0,128,0,0,2,2,2,2,0,1,18,6,0,4,0,0,0,0,3,5,5,0,75,39,1
