PTHA,PSTA,PLEB,PREB,PKAC,PACC,PHED,PSPD,PPOE,PBRE,PEYE,PFSH,PLSH,PMSH,PRSH,PSSH,RATH,PCTH,PAGI,PSKI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PHCL,SPSL,HELM,PHAN,PLHN,PRHN,PSLO,PTTO,PLFP,PTHP,PJMP,PCAR,PKPR,PSTR,PAWR,PDIS,PVIS,PFJS,PPOS,PLWS,PRWS,MRCT,PHGT,PWGT,PSLT
0,11,11,11,0,4,12,1,14,0,0,2,0,4,0,3,0,1,2,6,16,10,0,0,0,7,0,4,52,0,0,2,2,0,0,0,0,1,0,0,16,3,3,0,0,12,4,4,0,76,128,2
0,15,10,10,0,19,12,18,29,0,0,0,0,1,0,2,0,7,14,4,24,19,2,0,0,9,7,0,53,0,0,2,2,0,0,0,0,4,4,0,13,7,6,0,0,14,6,6,1,72,65,2
0,18,0,0,18,1,7,1,22,0,0,-1,0,-1,0,-1,0,0,0,1,19,2,1,0,0,1,0,2,54,1,0,0,0,0,0,0,0,0,0,22,0,4,3,0,0,19,0,0,0,69,0,2
0,13,11,11,0,14,7,15,11,1,0,0,0,0,0,4,0,3,14,3,11,6,0,0,0,1,1,0,55,2,0,2,2,0,0,0,0,12,2,0,3,2,4,1,0,17,6,6,0,71,34,2
0,13,8,8,0,13,5,14,15,0,1,0,0,0,0,4,0,5,13,6,15,3,3,0,0,9,8,0,56,0,0,2,2,0,0,0,1,4,8,0,5,0,6,0,0,1,10,10,0,69,37,2
0,9,8,0,0,9,9,7,9,0,1,1,0,4,0,3,0,1,5,5,12,11,1,2,0,4,0,0,57,0,0,0,0,1,0,0,0,4,0,0,12,11,6,0,0,10,10,7,0,76,96,2
0,13,0,0,0,14,4,11,13,0,1,0,0,0,0,2,0,8,13,0,15,1,4,1,0,7,11,2,58,0,0,2,2,0,0,0,0,9,11,0,7,2,0,0,0,1,6,6,1,66,43,2
0,11,0,0,0,5,2,2,16,1,1,3,0,4,0,1,0,2,0,6,12,0,10,15,1,4,0,0,59,0,0,0,0,0,0,0,0,1,0,0,22,1,4,0,0,9,6,6,0,77,174,2
0,12,0,0,0,6,14,6,17,1,0,1,0,4,0,4,0,0,4,6,13,10,0,0,0,9,0,0,60,2,0,2,2,0,0,0,0,4,0,0,12,4,0,0,0,12,6,6,0,74,114,2
0,19,11,11,1,24,14,22,24,1,1,0,0,0,0,4,0,15,18,5,16,3,1,3,0,1,3,0,61,0,0,2,2,0,0,0,2,22,4,1,2,5,5,0,0,3,6,6,1,75,31,2
0,16,11,11,0,17,11,14,19,1,1,0,0,3,0,2,0,8,17,4,18,0,4,1,0,9,15,0,62,0,0,2,2,1,2,0,0,5,13,0,10,8,0,0,0,1,7,0,1,72,61,1
0,11,0,0,0,1,13,0,8,1,0,3,0,3,0,1,0,0,0,7,10,0,10,9,0,7,0,2,63,1,0,2,2,0,0,0,0,1,0,0,13,5,3,0,0,5,0,0,0,78,129,2
0,15,0,0,0,10,13,8,24,1,1,2,0,4,0,1,0,3,8,1,16,13,1,1,0,10,8,2,64,0,0,2,2,0,0,0,0,9,6,0,16,4,6,0,0,12,6,6,1,76,142,2
17,18,10,10,0,2,3,5,24,1,0,-1,0,0,0,4,0,2,5,7,17,1,0,1,0,7,2,2,65,0,0,0,0,1,0,0,23,4,2,0,3,5,0,0,1,0,7,4,1,74,45,1
0,16,0,0,11,0,7,1,13,0,1,-1,0,0,0,4,0,0,2,2,21,1,0,0,0,2,0,2,66,0,0,0,0,0,0,0,0,0,0,14,0,3,5,0,0,19,0,0,0,70,20,2
0,12,0,0,0,8,14,7,22,1,0,2,0,4,0,1,0,0,5,3,15,14,0,0,0,4,0,0,67,1,0,2,2,0,0,0,0,1,0,0,17,3,3,0,0,12,6,6,1,76,120,2
1,10,0,0,1,12,7,18,20,0,1,0,0,0,0,3,0,7,16,4,13,1,0,0,0,7,3,0,68,0,0,2,2,0,0,0,2,16,4,0,2,0,6,1,0,3,6,6,0,73,40,2
0,16,8,8,0,14,3,12,26,1,1,1,0,0,0,2,0,5,14,5,17,14,0,0,0,10,3,0,69,0,0,2,2,0,0,0,0,5,1,0,9,8,5,0,0,14,10,10,1,73,84,2
0,13,0,0,1,16,1,15,14,1,0,-1,0,0,0,3,0,2,15,3,16,0,1,1,0,1,0,0,70,0,0,2,2,0,2,0,0,11,0,0,0,3,4,1,0,16,6,6,0,69,4,2
0,18,0,0,0,22,5,21,20,0,0,0,0,0,0,4,0,4,15,0,19,8,0,0,0,7,4,2,71,1,0,2,2,0,0,0,0,19,3,0,7,3,3,1,0,18,6,6,1,75,51,2
14,18,0,0,0,4,5,5,19,1,1,0,0,1,0,2,0,0,3,5,22,0,2,0,0,9,1,0,72,0,0,0,0,0,0,0,22,6,2,0,2,4,6,0,1,0,3,0,0,75,50,2
9,19,8,8,0,20,14,22,24,1,1,0,0,1,0,3,1,6,20,3,19,1,1,2,0,7,16,0,73,0,0,2,2,0,2,0,11,11,15,0,8,5,5,0,0,1,10,10,0,71,41,2
16,14,0,0,0,16,14,17,20,1,1,-1,0,-1,0,4,1,3,11,6,15,5,0,0,0,7,2,0,74,0,0,2,2,0,0,0,16,19,0,0,4,0,3,1,0,1,6,6,0,74,24,2
11,18,11,0,0,6,3,4,17,1,0,0,0,0,0,3,0,0,6,1,19,2,0,1,0,2,2,2,75,0,0,0,0,1,0,0,18,1,4,0,2,4,4,0,1,0,3,0,1,74,37,1
0,9,8,8,0,1,7,5,14,1,0,2,0,3,0,1,0,0,1,0,15,14,2,0,0,9,0,2,76,1,0,2,2,0,0,0,0,0,0,0,15,4,3,1,0,12,10,10,0,74,129,2
0,8,0,0,0,8,2,9,17,0,1,1,0,4,0,4,0,1,6,0,15,10,0,0,0,9,0,0,77,0,0,2,2,2,0,0,0,7,0,0,12,8,6,0,0,11,6,6,0,74,97,2
0,12,0,0,0,4,7,4,14,0,0,1,0,4,0,2,0,2,3,7,16,1,14,13,0,10,0,2,78,0,0,2,2,0,0,0,0,0,0,0,13,1,6,0,0,6,0,0,0,75,114,2
2,12,0,0,0,15,0,17,14,1,0,-1,0,-1,0,4,0,9,14,5,12,0,1,0,0,7,0,0,79,0,0,2,2,1,0,0,2,13,2,1,0,1,5,0,0,3,7,6,0,74,15,0
0,17,11,11,0,12,1,12,22,0,1,0,0,2,0,3,0,2,11,4,18,16,1,0,0,4,3,0,80,2,0,2,2,0,0,0,0,10,2,0,10,5,6,0,0,14,0,0,1,78,68,2
0,17,8,8,0,12,5,10,20,0,0,1,0,4,0,4,0,4,12,4,19,11,2,1,2,7,2,0,81,0,0,2,2,1,0,0,0,0,0,0,10,4,2,0,0,14,10,10,0,74,67,2
1,16,10,10,0,26,5,20,27,1,0,0,0,2,0,3,0,14,24,5,21,0,1,2,0,9,3,0,82,2,0,2,2,0,0,0,0,19,6,0,3,1,3,0,0,3,6,6,1,74,42,2
0,10,0,0,0,4,7,0,22,0,1,3,0,3,0,-1,0,2,2,1,15,2,17,17,0,4,0,2,83,2,0,2,2,0,0,0,0,0,0,0,22,4,1,0,0,9,5,5,1,77,165,2
13,15,11,11,0,9,7,14,16,1,0,0,0,0,0,2,1,3,10,1,15,7,0,0,0,9,4,1,84,0,0,2,2,1,0,0,19,12,1,0,5,4,6,0,0,3,5,7,0,72,47,0
2,15,8,11,0,16,14,14,14,0,1,0,0,-1,0,4,0,6,17,6,14,2,0,0,0,7,0,0,85,2,0,2,2,0,0,0,0,17,2,0,0,2,1,0,0,3,10,6,0,74,16,2
13,17,11,11,1,23,5,20,19,0,0,-1,0,-1,0,4,1,11,20,3,15,2,0,0,0,1,1,0,86,0,0,2,2,0,0,0,12,19,2,0,1,4,0,0,0,3,0,0,0,75,15,2
0,10,5,5,0,2,5,5,14,1,1,0,0,3,0,3,0,0,1,2,15,7,16,12,0,9,0,2,87,0,0,2,2,2,0,0,0,0,0,0,12,6,3,0,0,8,0,0,0,76,113,2
0,7,0,0,0,13,2,6,24,0,0,3,0,3,0,1,0,1,8,5,14,16,1,2,0,9,0,0,88,0,0,2,2,0,2,0,0,2,0,0,15,4,3,1,0,12,6,6,1,71,132,2
0,19,11,11,0,11,7,8,21,0,0,0,0,4,0,3,0,2,10,3,22,15,0,2,0,9,4,0,89,2,0,2,2,0,0,0,0,8,1,0,7,7,5,0,0,14,0,0,1,78,69,2
0,11,10,10,0,15,5,22,16,1,0,0,0,4,0,3,0,2,13,4,15,2,0,0,0,9,11,0,90,2,0,0,0,0,0,0,0,10,7,0,8,3,4,1,0,1,6,6,1,75,75,2
0,12,10,10,0,4,14,2,15,1,1,3,0,4,0,2,0,0,1,4,7,2,12,13,0,7,0,0,91,1,0,2,2,0,0,0,0,1,0,0,15,1,5,0,0,9,6,6,0,77,157,2
0,8,0,0,0,0,3,3,17,1,0,3,0,3,0,-1,0,1,2,5,16,0,12,15,1,7,0,0,92,0,0,2,2,2,0,0,0,0,0,0,20,4,0,1,0,9,5,5,0,76,157,2
0,15,10,10,0,10,14,10,18,0,1,0,0,2,0,1,0,0,7,4,19,9,0,1,0,4,1,0,93,0,0,2,2,0,2,0,0,8,1,0,8,1,5,1,0,13,0,0,0,73,75,2
16,19,0,0,0,7,13,3,20,1,0,0,0,0,0,4,0,4,6,2,18,0,0,0,0,2,2,0,94,0,0,0,0,2,0,0,18,5,5,0,3,6,5,0,4,0,3,6,1,75,51,2
0,15,0,0,0,18,2,21,22,0,0,0,0,0,0,4,0,7,18,5,15,0,0,0,0,1,7,0,95,0,0,2,2,0,0,0,0,5,8,0,6,0,2,0,0,1,0,0,1,70,38,2
0,15,11,11,0,19,4,14,20,1,0,0,0,0,0,3,0,5,12,6,18,6,0,1,0,7,2,3,96,0,0,2,2,2,2,0,0,18,3,0,8,4,4,1,0,17,0,0,1,75,57,2
0,12,0,0,0,7,12,9,18,1,1,0,0,3,0,3,0,1,5,1,14,11,0,1,0,11,3,2,97,0,0,2,2,0,0,0,0,8,0,0,11,5,1,1,0,11,0,0,0,76,113,2
0,15,11,11,0,13,5,13,13,1,1,0,0,0,0,4,0,3,15,6,14,0,2,3,0,2,11,0,98,0,0,2,2,0,0,0,1,9,11,0,7,2,0,0,0,1,5,5,1,66,45,2
0,20,11,11,0,10,5,11,14,1,0,1,0,4,0,3,0,5,7,3,15,9,2,1,0,7,2,0,99,1,0,2,2,0,0,0,0,7,0,0,6,3,6,1,0,13,6,6,0,74,75,2
0,10,8,8,0,13,2,14,22,1,0,1,0,3,0,2,0,1,11,3,16,14,1,1,0,7,0,0,100,0,0,2,2,1,0,0,0,6,0,0,11,5,1,0,0,10,10,10,1,76,80,1
0,10,0,0,0,2,7,2,18,0,0,3,0,3,0,1,0,2,2,1,10,0,17,15,0,4,0,3,101,0,0,2,2,0,0,0,0,1,0,0,15,5,6,0,0,6,6,6,0,76,141,2
0,12,8,8,0,18,11,18,14,1,1,-1,0,-1,0,4,0,6,13,4,11,2,1,1,0,9,6,0,102,0,0,2,2,0,0,0,0,9,1,0,0,1,4,0,0,16,10,10,0,69,3,2
0,16,11,11,0,13,5,13,27,0,0,1,0,3,0,3,0,5,9,4,19,18,7,9,0,9,8,0,103,2,0,2,2,0,0,0,0,10,7,0,16,9,1,1,0,10,0,0,0,78,99,2
0,17,0,0,0,22,9,22,20,0,0,0,0,0,0,4,0,6,19,5,16,2,0,0,0,9,2,0,104,0,0,2,2,0,0,0,0,20,1,1,2,0,0,0,0,16,6,6,0,71,38,2
11,19,8,8,0,10,1,9,16,0,0,-1,0,-1,0,4,0,0,10,3,14,0,1,2,0,7,2,0,105,2,0,0,0,0,0,0,15,9,2,0,1,1,2,0,1,0,10,10,0,73,20,2
0,10,11,0,0,0,0,0,17,1,1,2,0,3,0,1,0,2,0,1,17,1,14,13,0,4,0,2,106,0,0,2,2,2,0,0,0,2,0,0,15,6,5,0,0,5,0,0,1,78,128,2
0,16,8,8,0,7,12,2,16,0,0,2,0,3,0,2,0,0,6,1,13,8,0,2,0,10,0,2,107,2,0,2,2,0,0,0,0,0,0,0,10,4,3,0,0,12,10,10,0,74,115,2
0,8,10,10,0,3,7,0,17,0,1,3,0,5,0,3,0,0,2,7,14,0,14,16,0,7,0,1,108,0,0,1,1,1,0,0,0,0,0,0,18,2,3,0,0,7,7,5,0,74,148,0
0,17,11,11,0,24,5,20,24,1,1,-1,0,1,0,2,0,10,24,4,22,3,2,0,0,7,2,0,109,2,0,2,2,0,0,0,2,18,3,0,3,5,5,0,0,3,6,6,1,70,34,2
0,23,11,11,0,23,14,22,24,1,0,0,0,1,0,3,0,6,18,6,24,9,1,4,0,7,3,0,110,1,0,2,2,0,0,0,0,19,3,0,9,9,5,0,0,18,0,0,1,74,47,2
0,8,0,0,0,7,11,1,27,0,1,2,1,3,1,2,0,2,6,7,19,2,17,22,0,11,0,2,111,0,0,2,2,0,0,0,0,4,0,0,18,8,6,0,0,6,6,6,1,75,116,2
0,7,0,0,0,3,2,2,17,1,1,2,0,3,0,1,0,0,2,5,12,0,15,12,0,4,0,0,112,0,0,2,2,1,0,0,0,0,0,0,13,4,0,0,0,8,0,0,0,77,112,1
0,8,0,0,0,9,0,2,24,1,1,3,0,5,0,3,0,0,2,0,19,0,20,20,0,9,0,2,113,1,0,2,2,2,0,0,0,1,0,0,19,7,2,0,0,8,0,0,1,76,152,2
0,6,10,10,0,4,5,3,11,1,1,2,0,5,0,3,0,0,0,4,2,2,10,7,0,11,0,0,114,2,0,1,1,0,0,0,0,0,0,0,11,3,6,0,0,7,0,0,0,75,130,2
13,21,0,0,0,16,13,11,27,0,1,1,0,3,0,3,0,5,9,2,22,0,1,0,0,2,7,2,115,0,0,0,0,0,0,0,26,11,6,0,7,4,3,0,4,0,6,6,1,75,70,2
0,14,8,11,0,10,5,10,16,0,1,0,0,4,0,4,0,4,8,5,15,8,0,0,0,4,3,0,116,0,0,2,2,0,0,0,0,7,2,0,8,3,3,1,0,14,10,0,0,72,71,2
0,30,10,10,14,0,7,2,9,0,1,-1,0,-1,0,4,0,0,3,7,6,1,1,1,0,7,0,2,117,0,0,0,0,0,0,0,1,2,0,13,2,1,4,0,0,20,0,0,0,75,35,2
2,9,8,0,0,21,2,19,13,0,1,-1,0,0,0,4,0,7,14,4,16,1,0,1,0,2,3,0,118,0,0,2,2,1,0,0,2,12,5,1,1,4,4,1,0,3,10,7,0,72,21,0
0,13,8,8,1,29,12,25,18,0,0,-1,0,-1,0,4,0,6,21,5,16,1,2,0,0,7,0,0,119,0,0,2,2,0,0,0,0,16,2,1,0,2,4,0,0,3,10,10,1,74,23,2
0,15,0,0,1,23,12,20,18,1,0,0,0,1,0,2,0,15,16,5,12,1,2,2,0,2,6,0,120,0,0,2,2,2,2,0,1,21,6,0,6,3,3,0,0,3,6,6,1,78,70,2
0,10,0,0,0,0,7,0,13,0,1,3,0,4,0,0,0,0,3,0,10,1,13,11,0,7,0,2,121,2,0,2,2,1,0,0,0,0,0,0,14,2,5,0,0,8,7,0,0,73,135,0
0,13,0,0,0,4,14,4,22,0,1,3,0,5,0,3,0,0,1,6,18,2,13,16,1,10,0,0,122,2,0,2,2,0,0,0,0,0,0,0,18,5,0,1,0,9,0,0,1,77,154,2
0,16,11,11,0,14,7,14,19,0,0,0,0,4,0,4,0,5,10,5,22,7,1,0,0,10,2,0,123,0,0,2,2,1,0,0,0,4,1,0,5,3,6,1,0,15,7,0,0,75,74,2
0,11,10,10,0,9,14,7,17,1,1,1,0,4,0,2,0,2,7,6,15,13,1,0,0,11,0,0,124,1,0,2,2,0,0,0,0,8,0,0,12,10,4,0,0,11,0,0,0,74,88,2
0,16,11,0,0,8,0,9,14,1,0,1,0,2,0,2,0,5,10,4,17,1,4,3,0,4,6,0,125,0,0,2,2,0,0,0,1,7,6,0,6,5,0,0,0,2,6,6,1,76,74,2
0,14,0,0,0,13,14,11,24,0,1,1,0,3,0,2,0,1,9,5,17,14,1,0,0,10,3,0,126,0,0,2,2,0,0,0,0,10,0,0,13,5,4,0,0,10,6,6,1,75,81,2
0,12,0,0,0,5,14,3,13,1,0,3,0,4,0,0,0,1,1,3,13,2,10,12,0,9,0,0,127,0,0,2,2,0,0,0,0,0,0,0,12,4,5,0,0,6,6,6,0,77,147,2
0,15,11,0,0,17,2,21,22,0,1,0,0,1,0,3,1,6,18,3,18,4,3,3,0,7,3,0,128,1,0,2,2,1,2,0,1,18,6,0,4,0,0,1,0,3,6,7,0,75,39,1
