GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
750,2,4,2,3,5,3
900,12,1,2,4,5,4
1110,2,8,2,4,5,4
930,4,9,2,4,5,4
1200,11,5,2,4,3,4
1260,6,10,2,4,5,4
1110,7,3,2,4,5,4
1110,3,9,2,5,5,5
810,4,10,2,5,5,5
870,5,2,2,5,5,5
720,7,12,2,5,5,5
1260,8,13,2,5,5,5
840,11,6,2,5,4,5
960,5,1,2,6,5,6
1110,13,7,2,6,5,6
870,6,8,2,6,5,6
1230,4,11,2,6,5,6
1260,12,10,2,6,5,6
1170,9,2,2,6,5,6
960,2,13,2,7,5,7
960,5,10,2,7,5,7
1140,7,9,2,7,5,7
810,1,11,2,7,5,7
810,12,3,2,7,5,7
1170,6,4,2,7,5,7
1080,1,7,2,8,5,8
1110,3,6,2,8,5,8
690,2,12,2,8,4,8
780,9,5,2,8,5,8
1170,10,8,2,8,5,8
930,11,13,2,8,4,8
960,8,1,2,9,4,9
750,13,3,2,9,5,9
870,1,4,2,10,5,10
780,8,7,2,11,5,11
630,4,5,2,11,5,11
570,10,11,2,11,5,11
750,13,1,2,11,5,11
570,11,12,2,12,5,12
990,3,2,2,12,5,12
1200,9,8,2,12,5,12
780,6,5,2,12,5,12
960,3,4,2,13,5,13
600,7,6,2,13,5,13
690,1,2,2,13,5,13
990,12,13,2,13,5,13
840,10,9,2,13,5,13
1170,13,6,3,3,5,3
1230,5,8,3,3,5,3
960,2,9,3,3,5,3
870,4,1,3,3,5,3
1200,10,12,3,3,5,3
960,11,3,3,3,5,3
780,4,13,3,4,5,4
1230,9,12,3,4,5,4
1170,11,7,3,4,5,4
750,5,2,3,4,5,4
870,8,10,3,4,5,4
990,6,3,3,4,5,4
870,10,2,3,5,4,5
960,9,11,3,5,5,5
600,3,5,3,5,4,5
1020,6,8,3,5,5,5
780,7,4,3,5,3,5
960,12,1,3,5,5,5
1080,3,7,3,6,5,6
960,8,12,3,6,5,6
960,10,1,3,6,5,6
1140,6,4,3,6,5,6
1050,5,11,3,6,4,6
750,2,13,3,6,5,6
1260,3,10,3,7,5,7
600,11,1,3,7,5,7
600,12,4,3,7,5,7
1170,2,6,3,7,5,7
1050,13,5,3,7,5,7
660,9,7,3,7,4,7
1020,5,7,3,8,5,8
990,1,3,3,8,5,8
1200,12,6,3,8,5,8
840,13,9,3,8,5,8
720,11,8,3,8,4,8
1200,4,2,3,8,5,8
1080,7,10,3,9,5,9
1140,1,9,3,9,5,9
600,8,13,3,9,5,9
1200,1,2,3,11,5,11
1260,4,5,3,11,5,11
840,7,8,3,11,5,11
1140,10,11,3,11,5,11
810,12,11,3,12,5,12
1230,6,5,3,12,5,12
1080,1,13,3,12,5,12
660,2,3,3,12,5,12
1050,8,9,3,12,5,12
750,13,12,3,13,5,13
840,7,6,3,13,5,13
1170,9,10,3,13,5,13
870,3,4,3,13,5,13
1110,3,11,4,3,4,3
1140,8,1,4,3,5,3
1020,4,7,4,3,5,3
600,13,10,4,3,5,3
780,12,6,4,3,5,3
960,5,2,4,3,5,3
1080,11,7,4,4,5,4
1200,5,9,4,4,5,4
600,6,10,4,4,5,4
960,8,4,4,4,5,4
1230,3,13,4,4,5,4
960,1,12,4,4,5,4
960,1,9,4,5,5,5
990,8,2,4,5,5,5
840,6,3,4,5,5,5
1230,4,10,4,5,5,5
840,7,5,4,5,5,5
750,11,13,4,5,5,5
1200,3,8,4,6,4,6
1260,6,1,4,6,5,6
1020,9,12,4,6,5,6
960,13,7,4,6,5,6
840,10,2,4,6,4,6
660,11,4,4,6,5,6
600,9,11,4,7,5,7
1020,10,1,4,7,5,7
1230,12,8,4,7,5,7
960,3,5,4,7,5,7
540,4,6,4,7,5,7
720,2,7,4,7,5,7
660,12,5,4,8,5,8
630,13,6,4,8,5,8
990,7,3,4,8,5,8
1170,8,10,4,8,5,8
630,1,11,4,8,5,8
630,9,4,4,8,5,8
1080,2,9,4,9,5,9
840,5,13,4,9,5,9
750,12,2,4,10,5,10
780,2,1,4,11,5,11
1020,10,11,4,11,5,11
1230,5,4,4,11,5,11
810,7,8,4,11,3,11
660,9,8,4,12,5,12
570,11,12,4,12,4,12
1170,2,3,4,12,5,12
1110,6,5,4,12,5,12
900,1,13,4,12,5,12
990,4,3,4,13,5,13
840,13,12,4,13,5,13
930,7,6,4,13,5,13
630,10,9,4,13,5,13
