GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
840,6,16,2,5,5,5
720,7,5,2,5,5,5
930,12,14,2,6,5,6
1200,9,11,2,6,4,6
1110,1,15,2,6,5,6
990,8,3,2,6,5,6
900,5,16,2,6,4,6
780,4,6,2,6,5,6
1260,7,2,2,6,5,6
1170,7,6,2,7,5,7
1200,5,15,2,7,5,7
630,13,1,2,7,5,7
870,11,8,2,7,5,7
1170,2,9,2,7,5,7
540,14,4,2,7,4,7
690,10,3,2,7,5,7
1170,16,12,2,7,4,7
1110,4,16,2,8,5,8
750,10,1,2,8,5,8
780,6,8,2,8,5,8
1230,2,14,2,8,5,8
1020,3,5,2,8,5,8
1230,15,9,2,8,5,8
750,7,11,2,8,5,8
570,12,13,2,8,5,8
780,9,1,2,9,5,9
660,4,10,2,9,5,9
1140,12,2,2,9,5,9
960,3,11,2,9,5,9
600,14,6,2,9,5,9
660,13,5,2,9,5,9
690,16,8,2,9,5,9
1170,15,12,2,10,5,10
960,11,10,2,10,5,10
1020,8,13,2,10,5,10
960,9,14,2,10,5,10
750,16,3,2,10,5,10
570,1,7,2,10,5,10
1080,6,2,2,10,3,10
810,5,4,2,10,5,10
630,1,2,2,11,5,11
930,13,14,2,11,5,11
720,7,8,2,11,5,11
990,3,4,2,12,5,12
1230,15,16,2,12,5,12
660,9,10,2,12,5,12
720,11,12,2,13,5,13
990,5,6,2,13,5,13
720,10,15,2,14,5,14
990,13,7,2,14,5,14
570,7,12,3,3,5,3
540,6,3,3,3,5,3
630,10,2,3,3,5,3
900,5,13,3,3,5,3
1170,1,14,3,3,5,3
1260,8,15,3,3,5,3
960,11,4,3,3,5,3
930,16,9,3,3,5,3
1200,14,11,3,4,5,4
930,16,1,3,4,5,4
960,9,15,3,4,5,4
1050,12,10,3,4,5,4
1170,13,7,3,4,5,4
1020,4,2,3,4,5,4
630,3,8,3,4,5,4
1230,1,3,3,5,5,5
870,15,7,3,5,5,5
750,5,16,3,5,5,5
570,13,9,3,5,5,5
1050,8,10,3,5,4,5
1140,2,14,3,5,5,5
570,4,6,3,5,5,5
660,8,4,3,6,5,6
930,9,3,3,6,5,6
600,10,5,3,6,5,6
1200,14,16,3,6,5,6
1110,11,6,3,6,5,6
780,15,2,3,6,5,6
870,12,13,3,6,5,6
1200,7,1,3,6,5,6
660,16,11,3,7,5,7
630,6,9,3,7,5,7
540,13,8,3,7,5,7
870,10,1,3,7,5,7
900,14,12,3,7,5,7
660,3,7,3,7,5,7
1020,2,5,3,7,5,7
810,15,4,3,7,5,7
900,4,10,3,8,5,8
960,11,15,3,8,5,8
1140,9,12,3,8,3,8
840,3,2,3,8,5,8
540,8,5,3,8,5,8
1230,16,13,3,8,5,8
870,6,14,3,8,5,8
1050,15,3,3,9,5,9
1050,2,11,3,9,5,9
1260,7,16,3,9,5,9
1110,5,14,3,9,5,9
720,12,8,3,9,5,9
1140,10,6,3,9,5,9
960,4,1,3,9,5,9
1050,3,16,3,10,5,10
600,14,10,3,10,5,10
1170,5,4,3,10,5,10
1080,9,8,3,10,5,10
810,1,15,3,10,5,10
630,12,6,3,10,5,10
1050,13,11,3,10,4,10
1020,2,7,3,10,5,10
1200,8,7,3,11,5,11
1170,14,13,3,11,5,11
600,2,1,3,11,5,11
1110,16,15,3,12,5,12
540,4,3,3,12,5,12
1110,10,9,3,12,5,12
900,12,11,3,13,5,13
570,6,5,3,13,5,13
990,1,12,3,14,5,14
900,6,13,3,14,5,14
750,7,5,3,14,5,14
810,11,9,3,14,5,14
