GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
600,18,17,1,13,5,13
1020,14,15,1,13,5,13
600,8,9,1,13,5,13
540,11,14,2,3,5,3
840,18,12,2,3,5,3
1110,1,16,2,3,4,3
1020,10,5,2,3,5,3
1050,17,8,2,3,5,3
1260,4,9,2,3,5,3
1110,7,2,2,3,5,3
1080,15,3,2,3,5,3
810,6,13,2,3,5,3
600,7,15,2,4,5,4
840,5,16,2,4,5,4
630,18,11,2,4,5,4
780,1,4,2,4,5,4
1260,3,10,2,4,5,4
1050,14,8,2,4,5,4
750,12,9,2,4,5,4
750,2,6,2,4,5,4
720,13,17,2,4,5,4
750,6,1,2,5,5,5
1110,2,12,2,5,5,5
960,11,5,2,5,5,5
630,4,16,2,5,4,5
660,8,10,2,5,5,5
1170,13,7,2,5,5,5
1260,14,3,2,5,5,5
1140,17,15,2,5,4,5
720,9,18,2,5,5,5
1050,9,2,2,6,3,6
870,15,8,2,6,3,6
540,3,13,2,6,5,6
1020,18,14,2,6,5,6
870,12,10,2,6,5,6
660,1,5,2,6,5,6
960,16,7,2,6,5,6
1050,11,4,2,6,5,6
780,6,17,2,6,5,6
1140,10,18,2,7,5,7
750,7,11,2,7,5,7
630,6,15,2,7,5,7
780,5,12,2,7,5,7
690,4,8,2,7,5,7
660,1,9,2,7,5,7
540,13,2,2,7,5,7
1020,16,14,2,7,5,7
960,17,3,2,7,5,7
540,9,6,2,8,5,8
690,14,10,2,8,3,8
1020,4,13,2,8,4,8
1200,8,18,2,8,5,8
990,3,12,2,8,5,8
1140,16,11,2,8,5,8
1050,7,1,2,8,5,8
1170,2,15,2,8,5,8
1200,17,5,2,8,4,8
840,18,6,2,9,5,9
540,15,9,2,9,5,9
1050,8,3,2,9,5,9
1110,12,17,2,9,5,9
900,10,4,2,9,4,9
690,11,1,2,9,5,9
1200,5,2,2,9,5,9
750,14,7,2,9,5,9
810,13,16,2,9,3,9
1170,9,10,2,11,5,11
1230,3,4,2,11,5,11
720,2,1,2,11,5,11
900,15,16,2,11,5,11
1080,7,6,2,11,5,11
750,12,13,2,11,5,11
720,13,14,2,12,5,12
540,8,7,2,12,5,12
570,10,11,2,12,5,12
840,5,4,2,12,5,12
750,16,17,2,12,5,12
1020,1,18,2,12,5,12
750,11,12,2,13,5,13
1020,17,18,2,13,5,13
1170,15,14,2,13,5,13
570,3,2,2,13,5,13
1200,9,8,2,13,5,13
660,5,6,2,13,5,13
630,5,15,3,3,5,3
1020,1,11,3,3,5,3
1110,16,4,3,3,5,3
570,6,13,3,3,5,3
930,18,3,3,3,5,3
1020,12,10,3,3,5,3
1200,7,9,3,3,5,3
690,8,14,3,3,5,3
1230,17,2,3,3,5,3
1230,13,17,3,4,5,4
570,9,14,3,4,5,4
1110,3,10,3,4,5,4
1080,16,6,3,4,5,4
1110,1,8,3,4,5,4
1050,7,18,3,4,5,4
990,11,4,3,4,5,4
960,15,2,3,4,5,4
660,12,5,3,4,5,4
690,6,18,3,5,5,5
810,17,12,3,5,5,5
1170,1,5,3,5,5,5
870,2,8,3,5,4,5
1080,7,15,3,5,5,5
840,16,13,3,5,5,5
540,9,3,3,5,5,5
720,4,14,3,5,5,5
660,4,2,3,6,5,6
870,13,1,3,6,5,6
930,15,12,3,6,5,6
750,6,11,3,6,5,6
960,5,16,3,6,5,6
720,8,10,3,6,5,6
690,9,17,3,6,5,6
870,3,7,3,6,5,6
540,14,18,3,6,4,6
720,9,6,3,7,5,7
720,14,3,3,7,5,7
1050,10,18,3,7,5,7
990,12,7,3,7,5,7
540,8,16,3,7,5,7
1230,4,1,3,7,5,7
1260,11,15,3,7,5,7
810,5,13,3,7,5,7
690,12,9,3,8,5,8
960,6,8,3,8,4,8
1230,11,16,3,8,4,8
1230,7,4,3,8,5,8
870,15,17,3,8,5,8
840,10,5,3,8,5,8
750,2,13,3,8,5,8
720,14,1,3,8,5,8
900,2,9,3,9,5,9
1170,4,12,3,9,5,9
540,16,14,3,9,5,9
1020,11,5,3,9,4,9
780,18,8,3,9,5,9
690,10,7,3,9,5,9
930,17,3,3,9,4,9
810,1,6,3,9,5,9
660,13,15,3,9,5,9
600,3,11,3,10,4,10
960,18,2,3,10,5,10
1080,17,10,3,10,4,10
570,15,16,3,11,4,11
720,13,12,3,11,5,11
990,10,9,3,11,5,11
1170,2,1,3,11,5,11
570,3,4,3,11,5,11
600,6,7,3,11,5,11
1080,10,11,3,12,5,12
600,16,17,3,12,5,12
720,4,5,3,12,5,12
1080,14,13,3,12,5,12
750,8,7,3,12,5,12
960,18,1,3,12,5,12
1020,2,3,3,13,5,13
1020,14,15,3,13,5,13
780,8,9,3,13,5,13
840,18,17,3,13,5,13
600,12,11,3,13,5,13
1020,5,6,3,13,5,13
840,6,16,4,3,5,3
960,15,13,4,3,5,3
630,3,18,4,3,5,3
1020,11,17,4,3,4,3
870,5,9,4,3,5,3
810,12,1,4,3,5,3
810,4,8,4,3,5,3
960,2,7,4,3,5,3
960,14,10,4,3,5,3
720,1,6,4,4,5,4
780,8,16,4,4,5,4
840,10,5,4,4,5,4
840,13,18,4,4,5,4
690,14,3,4,4,5,4
780,11,7,4,4,5,4
690,4,12,4,4,5,4
1110,9,15,4,4,5,4
600,17,2,4,4,5,4
930,8,11,4,5,5,5
1170,16,10,4,5,4,5
1140,7,4,4,5,5,5
990,12,9,4,5,3,5
690,1,5,4,5,5,5
1020,17,14,4,5,5,5
930,3,6,4,5,5,5
570,2,13,4,5,5,5
1200,18,15,4,5,5,5
540,16,7,4,6,5,6
600,9,4,4,6,4,6
1260,10,17,4,6,5,6
900,5,8,4,6,5,6
600,12,18,4,6,5,6
1050,6,13,4,6,5,6
1050,14,11,4,6,5,6
840,15,2,4,6,5,6
960,3,1,4,6,5,6
810,4,10,4,7,5,7
630,1,14,4,7,5,7
1140,6,12,4,7,5,7
780,7,15,4,7,5,7
540,8,2,4,7,5,7
690,16,9,4,7,5,7
1260,13,17,4,7,5,7
840,11,5,4,7,3,7
1200,10,8,4,8,5,8
1260,9,18,4,8,5,8
600,11,16,4,8,5,8
660,15,1,4,8,5,8
1200,12,3,4,8,5,8
1200,17,7,4,8,4,8
930,14,5,4,8,5,8
1110,6,2,4,8,5,8
960,13,4,4,8,5,8
990,4,6,4,9,4,9
960,18,16,4,9,5,9
660,8,13,4,9,5,9
990,1,11,4,9,5,9
990,7,9,4,9,5,9
840,5,3,4,9,5,9
720,15,12,4,9,5,9
930,2,14,4,9,5,9
720,3,17,4,10,5,10
1080,18,10,4,10,5,10
1200,13,12,4,11,5,11
1200,9,10,4,11,5,11
1050,7,6,4,11,5,11
810,16,15,4,11,5,11
870,1,2,4,11,5,11
660,3,4,4,11,5,11
1140,10,11,4,12,5,12
990,7,8,4,12,5,12
690,5,4,4,12,5,12
900,18,1,4,12,5,12
990,13,14,4,12,5,12
1170,17,16,4,12,5,12
570,2,3,4,13,5,13
690,11,12,4,13,4,13
930,9,8,4,13,5,13
870,17,18,4,13,5,13
600,15,14,4,13,5,13
900,5,6,4,13,5,13
