GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
960,15,6,0,14,3,14
690,11,4,1,3,5,3
810,9,7,1,3,5,3
600,14,16,1,3,5,3
1020,5,1,1,3,5,3
930,13,6,1,3,5,3
750,12,15,1,3,5,3
1170,8,3,1,3,5,3
930,10,2,1,3,5,3
900,16,12,1,4,5,4
810,3,5,1,4,5,4
690,8,11,1,4,5,4
630,10,14,1,4,5,4
690,4,13,1,4,5,4
630,15,2,1,4,5,4
810,1,9,1,4,5,4
1080,6,7,1,4,5,4
1260,15,5,1,5,5,5
1260,14,12,1,5,5,5
570,13,1,1,5,5,5
540,16,11,1,5,5,5
1140,3,10,1,5,5,5
990,6,4,1,5,5,5
600,9,8,1,5,5,5
570,7,2,1,5,5,5
630,12,7,1,6,5,6
990,2,8,1,6,5,6
780,15,6,1,6,5,6
1200,4,1,1,6,5,6
1140,3,13,1,6,5,6
930,9,16,1,6,4,6
720,11,14,1,6,5,6
1020,5,10,1,6,5,6
870,13,10,1,7,4,7
990,15,9,1,7,5,7
870,2,4,1,7,5,7
720,7,11,1,7,4,7
1080,8,16,1,7,5,7
1170,14,6,1,7,5,7
1140,5,12,1,7,5,7
810,1,3,1,7,5,7
660,7,14,1,8,5,8
870,2,3,1,8,5,8
1050,6,11,1,8,5,8
570,12,10,1,8,5,8
930,1,16,1,8,5,8
540,13,5,1,8,5,8
630,8,15,1,8,5,8
960,4,9,1,8,5,8
1230,11,3,1,9,5,9
600,10,1,1,9,4,9
540,16,4,1,9,5,9
810,14,15,1,9,5,9
1080,5,9,1,9,4,9
720,7,13,1,9,5,9
810,6,8,1,9,5,9
780,12,2,1,9,5,9
1020,16,6,1,10,5,10
810,1,14,1,10,5,10
660,4,8,1,10,5,10
1020,9,12,1,10,5,10
870,3,7,1,10,5,10
780,10,15,1,10,5,10
600,11,13,1,10,5,10
840,2,5,1,10,5,10
1140,14,13,1,11,5,11
990,8,7,1,11,5,11
1050,2,1,1,11,5,11
1020,10,9,1,12,5,12
570,4,3,1,12,5,12
900,16,15,1,12,5,12
900,12,11,1,13,5,13
1020,6,5,1,13,5,13
1050,2,10,2,3,5,3
870,9,5,2,3,5,3
840,6,7,2,3,5,3
1020,11,3,2,3,5,3
720,13,8,2,3,5,3
930,4,14,2,3,5,3
930,12,15,2,3,5,3
840,1,16,2,3,5,3
1110,13,1,2,4,5,4
870,7,9,2,4,5,4
1020,14,11,2,4,5,4
930,10,3,2,4,5,4
660,8,12,2,4,5,4
930,5,4,2,4,3,4
600,16,2,2,4,5,4
810,15,6,2,4,5,4
1020,2,11,2,5,5,5
1230,6,1,2,5,5,5
1020,15,7,2,5,5,5
900,10,12,2,5,5,5
810,16,5,2,5,5,5
600,3,13,2,5,5,5
600,4,9,2,5,5,5
1080,14,8,2,5,5,5
1260,14,15,2,6,5,6
750,7,2,2,6,5,6
690,11,8,2,6,5,6
570,1,10,2,6,5,6
840,12,6,2,6,5,6
1110,5,3,2,6,4,6
1170,16,4,2,6,5,6
1170,9,13,2,6,5,6
900,6,4,2,7,5,7
840,1,14,2,7,5,7
720,15,11,2,7,5,7
900,3,7,2,7,5,7
750,12,5,2,7,4,7
570,9,16,2,7,5,7
1200,8,10,2,7,5,7
690,2,13,2,7,5,7
930,3,6,2,8,5,8
840,9,12,2,8,4,8
570,15,1,2,8,5,8
1110,10,7,2,8,5,8
1140,13,16,2,8,5,8
870,8,5,2,8,5,8
660,14,2,2,8,5,8
1170,4,11,2,8,5,8
960,10,15,2,9,5,9
1200,2,8,2,9,5,9
840,16,12,2,9,5,9
1080,5,13,2,9,5,9
1020,6,9,2,9,5,9
810,7,14,2,9,5,9
690,1,3,2,9,5,9
870,12,14,2,10,5,10
780,5,15,2,10,5,10
960,13,6,2,10,5,10
1110,7,4,2,10,5,10
1230,3,16,2,10,5,10
840,11,10,2,10,5,10
720,8,9,2,10,5,10
930,13,14,2,11,5,11
540,7,8,2,11,5,11
1020,1,2,2,11,5,11
990,9,10,2,12,5,12
1020,3,4,2,12,5,12
810,15,16,2,12,5,12
540,5,6,2,13,4,13
1020,11,12,2,13,5,13
540,11,1,2,14,5,14
810,4,2,2,14,5,14
1020,1,13,3,3,5,3
1170,9,3,3,3,4,3
570,10,15,3,3,5,3
660,8,2,3,3,5,3
630,16,14,3,3,5,3
600,11,6,3,3,5,3
780,4,7,3,3,5,3
900,5,12,3,3,4,3
840,11,4,3,4,5,4
870,8,5,3,4,5,4
600,14,9,3,4,3,4
630,6,1,3,4,5,4
660,13,2,3,4,5,4
1140,7,16,3,4,4,4
690,3,10,3,4,5,4
990,12,15,3,4,5,4
1260,1,9,3,5,4,5
930,10,4,3,5,5,5
780,13,12,3,5,5,5
840,2,6,3,5,5,5
690,14,3,3,5,5,5
1230,7,5,3,5,5,5
780,15,11,3,5,5,5
1020,16,8,3,5,5,5
930,8,11,3,6,5,6
660,2,15,3,6,5,6
810,5,14,3,6,5,6
1170,6,10,3,6,5,6
720,9,4,3,6,4,6
1200,12,16,3,6,5,6
690,3,1,3,6,5,6
1200,13,7,3,6,4,6
1170,9,6,3,7,5,7
1170,4,14,3,7,5,7
1020,5,3,3,7,5,7
1170,7,2,3,7,5,7
1110,11,13,3,7,5,7
1110,15,1,3,7,5,7
870,12,8,3,7,5,7
810,10,16,3,7,5,7
720,14,7,3,8,5,8
900,1,5,3,8,5,8
870,3,2,3,8,5,8
690,11,10,3,8,5,8
1170,6,12,3,8,5,8
570,16,9,3,8,5,8
990,8,13,3,8,4,8
750,4,15,3,8,5,8
720,15,7,3,9,4,9
750,2,16,3,9,5,9
810,12,14,3,9,5,9
1080,6,3,3,9,5,9
1230,13,9,3,9,5,9
540,1,10,3,9,5,9
900,4,8,3,9,4,9
780,5,11,3,9,3,9
540,2,4,3,10,5,10
990,10,13,3,10,5,10
930,9,5,3,10,5,10
1260,15,8,3,10,5,10
570,3,12,3,10,5,10
900,16,6,3,10,5,10
660,14,1,3,10,5,10
960,7,11,3,10,5,10
810,8,7,3,11,5,11
990,2,1,3,11,5,11
570,14,13,3,11,4,11
870,4,3,3,12,5,12
1140,10,9,3,12,5,12
930,16,15,3,12,5,12
1260,12,11,3,13,5,13
1020,6,5,3,13,5,13
