GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
1230,7,13,3,6,5,6
1260,6,4,3,6,5,6
1260,2,16,3,6,5,6
630,9,11,3,6,5,6
1110,14,8,3,6,5,6
780,17,10,3,6,5,6
990,8,11,3,7,5,7
990,9,13,3,7,5,7
840,5,2,3,7,5,7
720,10,15,3,7,4,7
570,3,14,3,7,5,7
1140,6,17,3,7,5,7
840,12,7,3,7,5,7
600,4,1,3,7,5,7
630,1,16,3,8,5,8
810,17,4,3,8,5,8
750,11,3,3,8,5,8
630,15,7,3,8,5,8
690,13,8,3,8,5,8
750,10,12,3,8,5,8
1200,9,6,3,8,3,8
630,14,5,3,8,5,8
720,16,9,3,9,4,9
690,1,14,3,9,5,9
690,8,2,3,9,4,9
600,7,8,3,11,5,11
930,17,16,3,11,5,11
960,11,10,3,11,5,11
900,5,4,3,11,4,11
660,2,1,3,11,5,11
1020,14,13,3,11,5,11
1170,1,17,3,12,5,12
990,8,9,3,12,5,12
1260,3,2,3,12,5,12
780,15,14,3,12,5,12
810,12,11,3,12,5,12
540,5,6,3,12,5,12
840,12,13,3,13,5,13
990,6,7,3,13,5,13
690,9,10,3,13,5,13
570,4,3,3,13,5,13
900,16,15,3,13,5,13
870,8,11,4,3,4,3
840,6,14,4,3,5,3
960,1,15,4,3,5,3
1230,2,13,4,3,5,3
900,4,12,4,3,5,3
660,5,10,4,3,5,3
1170,3,9,4,3,3,3
750,7,16,4,3,5,3
1170,16,9,4,4,5,4
990,5,1,4,4,5,4
1170,12,7,4,4,4,4
1140,15,3,4,4,5,4
1050,13,8,4,4,5,4
870,14,4,4,4,5,4
750,10,17,4,4,5,4
870,11,2,4,4,5,4
930,4,11,4,5,5,5
840,3,14,4,5,5,5
1080,9,13,4,5,5,5
1260,8,5,4,5,5,5
780,2,15,4,5,4,5
660,1,16,4,5,5,5
990,10,12,4,5,4,5
1050,7,17,4,5,5,5
570,15,4,4,6,5,6
810,7,1,4,6,5,6
660,12,2,4,6,5,6
1170,13,11,4,6,5,6
870,17,9,4,6,5,6
1170,16,3,4,6,5,6
1170,14,5,4,6,5,6
780,10,8,4,6,5,6
960,12,5,4,7,5,7
600,1,6,4,7,5,7
1200,9,4,4,7,5,7
840,16,8,4,7,5,7
690,15,13,4,7,4,7
1170,17,3,4,7,5,7
960,11,7,4,7,5,7
1110,14,2,4,7,5,7
1110,8,1,4,8,5,8
720,9,15,4,8,5,8
960,2,7,4,8,5,8
1110,3,10,4,8,5,8
780,17,12,4,8,5,8
720,11,14,4,8,5,8
600,5,16,4,8,5,8
960,13,6,4,8,5,8
960,4,6,4,9,5,9
660,6,10,4,10,5,10
780,4,5,4,11,5,11
1140,7,8,4,11,5,11
1080,10,11,4,11,5,11
1110,16,17,4,11,5,11
720,13,14,4,11,5,11
870,1,2,4,11,5,11
1110,11,12,4,12,5,12
1050,17,1,4,12,5,12
990,2,3,4,12,5,12
1260,5,6,4,12,5,12
1080,14,15,4,12,5,12
840,8,9,4,12,5,12
780,3,4,4,13,5,13
1020,9,10,4,13,5,13
630,6,7,4,13,5,13
810,12,13,4,13,5,13
690,15,16,4,13,5,13
570,6,17,4,14,5,14
780,15,5,5,3,5,3
1140,16,14,5,3,5,3
810,17,7,5,3,5,3
990,1,13,5,3,5,3
900,3,11,5,3,5,3
1230,2,6,5,3,5,3
660,4,12,5,3,5,3
1140,8,10,5,3,5,3
1020,7,15,5,4,5,4
690,10,17,5,4,5,4
1200,12,2,5,4,5,4
930,16,13,5,4,4,4
720,3,14,5,4,5,4
840,5,8,5,4,5,4
540,11,1,5,4,5,4
870,9,4,5,4,5,4
990,14,9,5,5,5,5
1080,2,13,5,5,5,5
540,6,11,5,5,5,5
540,7,16,5,5,5,5
900,15,8,5,5,5,5
600,10,4,5,5,5,5
630,5,12,5,5,5,5
660,3,17,5,5,5,5
870,2,7,5,6,5,6
870,8,4,5,6,5,6
1110,12,9,5,6,5,6
720,1,15,5,6,5,6
1230,3,16,5,6,5,6
810,17,5,5,6,5,6
600,14,10,5,6,5,6
1020,11,13,5,6,4,6
690,15,3,5,7,5,7
1050,13,10,5,7,5,7
960,4,7,5,7,5,7
960,16,5,5,7,5,7
1020,11,2,5,7,5,7
600,12,1,5,7,4,7
1020,17,6,5,7,5,7
870,14,8,5,7,4,7
960,1,16,5,8,5,8
780,5,11,5,8,5,8
630,4,14,5,8,5,8
870,13,15,5,8,5,8
900,10,2,5,8,5,8
780,9,17,5,8,5,8
720,7,12,5,8,5,8
660,8,6,5,8,5,8
1110,9,1,5,9,5,9
570,6,3,5,9,5,9
1200,6,9,5,10,5,10
1230,13,14,5,11,5,11
1110,8,7,5,11,5,11
600,1,2,5,11,4,11
1170,16,17,5,11,5,11
810,11,10,5,11,5,11
870,5,4,5,11,5,11
960,2,3,5,12,5,12
690,17,1,5,12,5,12
810,9,8,5,12,5,12
870,14,15,5,12,5,12
690,12,11,5,12,5,12
900,6,5,5,12,5,12
810,13,12,5,13,5,13
960,15,16,5,13,5,13
1230,10,9,5,13,5,13
660,7,6,5,13,5,13
720,4,3,5,13,5,13
