GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
660,2,5,3,4,5,4
810,16,12,3,4,5,4
1200,8,10,0,5,4,5
990,4,14,0,5,5,5
1110,15,9,0,5,5,5
750,19,1,0,5,5,5
810,3,20,0,5,5,5
600,17,6,0,5,5,5
1110,21,2,0,5,4,5
1260,12,16,0,5,5,5
1020,18,5,0,5,5,5
900,11,7,0,5,5,5
1200,13,23,0,5,5,5
780,8,20,1,5,5,5
810,14,5,1,5,5,5
780,15,21,1,5,5,5
1140,6,1,1,5,5,5
1170,12,19,1,5,5,5
750,22,4,1,5,5,5
810,23,10,1,5,5,5
600,11,9,1,5,5,5
1170,13,3,1,5,5,5
1080,18,7,1,5,5,5
930,2,16,1,5,5,5
1110,4,22,2,5,5,5
1110,6,9,2,5,5,5
1020,2,20,2,5,5,5
1050,3,14,2,5,4,5
870,13,1,2,5,5,5
540,7,21,2,5,5,5
570,5,17,2,5,4,5
1110,16,10,2,5,5,5
1140,23,8,2,5,5,5
930,12,18,2,5,5,5
1200,11,15,2,5,5,5
750,19,7,3,5,5,5
960,2,4,3,5,3,5
1110,11,20,3,5,3,5
990,21,5,3,5,4,5
540,16,8,3,5,5,5
570,15,22,3,5,5,5
1230,18,3,3,5,5,5
1260,23,17,3,5,5,5
1110,13,9,3,5,5,5
840,10,14,3,5,5,5
1200,6,12,3,5,5,5
930,23,15,0,6,5,6
840,1,5,0,6,5,6
750,20,16,0,6,5,6
1200,18,2,0,6,5,6
1080,12,8,0,6,5,6
1200,21,19,0,6,5,6
1050,10,3,0,6,5,6
1170,11,22,0,6,5,6
1200,17,7,0,6,5,6
720,4,13,0,6,5,6
810,6,14,0,6,5,6
1110,10,20,1,6,5,6
900,4,18,1,6,5,6
690,8,21,1,6,5,6
870,19,17,1,6,5,6
1080,6,3,1,6,5,6
1050,11,14,1,6,5,6
1140,2,12,1,6,5,6
750,16,5,1,6,5,6
540,13,23,1,6,5,6
690,7,15,1,6,5,6
540,9,22,1,6,5,6
1230,13,2,2,6,5,6
1200,9,4,2,6,5,6
750,16,23,2,6,5,6
660,11,19,2,6,5,6
750,15,21,2,6,5,6
720,1,6,2,6,5,6
690,10,17,2,6,5,6
900,18,7,2,6,5,6
540,22,14,2,6,5,6
930,8,20,2,6,5,6
810,5,12,2,6,5,6
1260,19,6,3,6,5,6
1020,12,14,3,6,5,6
570,18,5,3,6,5,6
660,20,2,3,6,5,6
990,9,17,3,6,4,6
870,23,7,3,6,5,6
1050,3,11,3,6,5,6
600,4,1,3,6,5,6
1170,21,13,3,6,5,6
990,8,10,3,6,5,6
1050,16,22,3,6,5,6
690,22,10,0,7,4,7
750,1,17,0,7,5,7
750,15,20,0,7,5,7
660,18,8,0,7,5,7
690,23,2,0,7,5,7
600,9,13,0,7,5,7
1050,19,11,0,7,4,7
540,7,21,0,7,5,7
660,5,16,0,7,5,7
660,3,14,0,7,5,7
1110,12,4,0,7,5,7
1260,18,13,1,7,4,7
1020,2,8,1,7,4,7
1230,9,6,1,7,5,7
900,22,15,1,7,5,7
810,11,7,1,7,5,7
870,10,1,1,7,5,7
1200,14,20,1,7,5,7
1050,3,19,1,7,5,7
1200,4,21,1,7,5,7
630,23,5,1,7,5,7
780,12,16,1,7,5,7
540,15,12,2,7,4,7
750,19,7,2,7,5,7
990,1,11,2,7,3,7
540,13,18,2,7,4,7
660,14,8,2,7,5,7
1110,21,9,2,7,5,7
900,6,20,2,7,5,7
750,10,23,2,7,5,7
1110,22,16,2,7,5,7
1110,3,5,2,7,5,7
1140,2,17,2,7,5,7
570,15,7,3,7,5,7
1260,17,8,3,7,3,7
1020,10,16,3,7,5,7
750,3,20,3,7,5,7
720,1,21,3,7,5,7
1140,5,11,3,7,5,7
1260,9,22,3,7,5,7
930,18,23,3,7,5,7
1020,12,19,3,7,5,7
930,14,4,3,7,5,7
690,6,13,3,7,5,7
1110,5,11,0,8,5,8
1260,9,6,0,8,5,8
570,2,19,0,8,5,8
1230,20,13,0,8,5,8
570,16,23,0,8,5,8
870,22,3,0,8,5,8
630,7,12,0,8,5,8
1170,8,1,0,8,5,8
990,17,21,0,8,5,8
1080,14,18,0,8,5,8
690,10,4,0,8,5,8
1080,7,17,1,8,5,8
1140,5,10,1,8,5,8
1230,15,2,1,8,5,8
660,23,9,1,8,5,8
720,19,6,1,8,5,8
780,20,13,1,8,5,8
930,21,1,1,8,5,8
840,11,4,1,8,5,8
1080,12,14,1,8,4,8
840,16,22,1,8,5,8
1110,3,18,1,8,5,8
960,1,7,2,8,5,8
1140,6,8,2,8,4,8
690,23,2,2,8,5,8
540,20,5,2,8,5,8
1110,22,12,2,8,5,8
870,17,14,2,8,5,8
1110,15,4,2,8,5,8
810,21,10,2,8,5,8
1200,9,18,2,8,5,8
840,19,3,2,8,5,8
870,11,16,2,8,5,8
780,17,3,3,8,5,8
1200,11,18,3,8,5,8
720,6,20,3,8,5,8
930,12,22,3,8,5,8
870,10,23,3,8,5,8
1080,4,16,3,8,5,8
720,8,13,3,8,5,8
630,9,1,3,8,5,8
870,7,2,3,8,3,8
900,14,19,3,8,5,8
780,21,15,3,8,5,8
1230,7,1,0,9,5,9
930,22,9,0,9,5,9
600,6,15,0,9,5,9
900,17,14,1,9,5,9
1080,15,8,1,9,4,9
600,1,3,2,9,5,9
750,4,13,2,9,5,9
960,19,22,2,9,4,9
1170,15,5,3,9,5,9
750,1,10,3,9,5,9
600,1,17,1,10,5,10
780,2,15,3,10,5,10
660,18,19,0,11,5,11
1260,23,1,0,11,5,11
1080,10,9,0,11,5,11
750,15,16,0,11,5,11
1200,21,22,0,11,5,11
750,7,6,0,11,5,11
1200,3,4,0,11,5,11
750,13,12,0,11,5,11
600,1,2,1,11,5,11
900,9,10,1,11,5,11
690,4,3,1,11,5,11
1140,18,19,1,11,5,11
810,16,15,1,11,5,11
840,7,6,1,11,5,11
1110,21,22,1,11,5,11
690,13,12,1,11,5,11
1140,3,4,2,11,5,11
960,22,21,2,11,5,11
570,7,6,2,11,3,11
690,12,13,2,11,5,11
600,18,19,2,11,5,11
930,15,16,2,11,5,11
960,10,9,2,11,5,11
930,2,1,2,11,5,11
1050,13,12,3,11,5,11
750,7,6,3,11,5,11
1200,9,10,3,11,5,11
810,19,18,3,11,5,11
780,16,15,3,11,5,11
930,4,3,3,11,5,11
1230,1,2,3,11,5,11
600,22,23,3,11,5,11
1140,8,7,0,12,5,12
1140,11,10,0,12,5,12
810,19,20,0,12,5,12
900,22,23,0,12,4,12
1260,13,14,0,12,5,12
1020,1,2,0,12,5,12
1200,4,5,0,12,5,12
690,16,17,0,12,5,12
1110,7,8,1,12,5,12
1080,14,13,1,12,5,12
1020,10,11,1,12,5,12
600,23,22,1,12,5,12
960,19,20,1,12,5,12
1170,16,17,1,12,3,12
600,5,4,1,12,5,12
810,17,16,2,12,5,12
540,5,4,2,12,5,12
780,20,19,2,12,5,12
930,10,11,2,12,4,12
870,8,7,2,12,5,12
1260,14,13,2,12,5,12
1110,23,1,2,12,5,12
660,5,4,3,12,5,12
1260,17,16,3,12,5,12
1230,7,8,3,12,4,12
1050,20,19,3,12,5,12
570,22,21,3,12,5,12
1110,10,11,3,12,5,12
1050,23,1,3,12,5,12
630,13,14,3,12,5,12
1020,17,18,0,13,5,13
840,2,3,0,13,5,13
540,5,6,0,13,5,13
1020,20,21,0,13,4,13
780,14,15,0,13,5,13
870,9,8,0,13,5,13
870,11,12,0,13,5,13
1170,20,21,1,13,5,13
1110,9,8,1,13,5,13
540,2,3,1,13,5,13
1200,5,6,1,13,5,13
1230,1,23,1,13,5,13
1230,14,15,1,13,5,13
1170,17,18,1,13,5,13
990,12,11,1,13,5,13
1140,21,20,2,13,5,13
780,14,15,2,13,4,13
1080,12,11,2,13,5,13
600,9,8,2,13,5,13
780,23,22,2,13,5,13
1230,3,2,2,13,5,13
1170,5,6,2,13,5,13
750,18,17,2,13,5,13
1140,5,6,3,13,5,13
1080,8,9,3,13,5,13
1200,17,18,3,13,5,13
960,14,15,3,13,5,13
600,3,2,3,13,5,13
1140,12,11,3,13,5,13
930,20,21,3,13,5,13
